,url,Nature of Business,Location,Main Categories,Brands,Contact Person,Office Address,Country/Region,Major Markets,Position,Year of Establishment,Total Employees,Annual Turnover
53,https://sourcing.hktdc.com/en/Supplier-Store/Profile/WCJ-Int-l-Ltd/1X009TF6,"Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch",,Ms Gladys Do,"Flat A-C, 8/F, Winner Building, 36 Man Yue Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Australasia, Central & South America, Chinese Mainland, Eastern Europe, Korea, Middle East, North America, Scandinavia, Southeast Asia, Taiwan, Western Europe","Director, COO",2005.0,201 - 500 View details Factory & Facility,
54,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Advance-Mfrs-Co-Ltd/1X0551GH,"Exporter, Manufacturer, Wholesaler",Thailand,"Costume & Fashion Jewellery, Fine Jewellery",,Miss Roma Kulisra,"366 Moo4 Chalongkrung Road Free Zone 3 Latkrabang Industrial Estate Lamplatiew Latkrabang Bangkok, Thailand",Thailand,Worldwide,Sales Director,1989.0,201 - 500,"US$ 50,000,000 - 99,999,999 ODM OEM jewelrymanufacturing Jewelry Silver Jewellery Gold Jewellery Costume Jewellery Certificate Name Issued By Certificate Type Valid Date RJC Certified Responsible Jewellery Council CoC 12 May 2023 - 12 May 2026 View details Factory & Facility Research & Development Quality Control View All White Gold Jewelry Silver Gemstone Jewelry with Micron Plating Kids Jewellery Costume Jewelry"
55,https://sourcing.hktdc.com/en/Supplier-Store/Profile/FSD-PACKAGING/1S00P8Y5N,"Exporter, Manufacturer","Foshan, Guangdong, Chinese Mainland","Bags, Handbags & Accessories, Gift Packaging, Packaging & Displaying Materials, Packaging Materials, Paper Packaging, Stationery",FSD View details Factory & Facility,Mr Mark Mai,"Shirong Gongye Second Road, No.4 ,He Village, Lishui Town, No.4 ,He Village, Lishui Town, Nanhai District Foshan City, China",Chinese Mainland,"Australasia, Eastern Europe, Middle East, North America, Southeast Asia, Western Europe, Worldwide",General Manager,2002.0,201 - 500,"US$ 500,000 - 999,999"
56,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fu-Yuan-Silver-Jewelry-Co-Ltd-/1X06CDJE,"Exporter, Manufacturer, Wholesaler","Guangzhou, Guangdong, Chinese Mainland","Costume & Fashion Jewellery, Fashion Accessories, Fine Jewellery",,Mr Wing Yeung,"No A404, 4/F, North Tower Li Wan Plaza, Guangzhou City, China",Chinese Mainland,"Australasia, Middle East, Southeast Asia, Western Europe",General Manager,2008.0,101 - 200,"US$ 5,000,000 - 9,999,999 ODM OEM"
57,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Wangdian-Display-Co-Ltd-/1S00O7YXB,Manufacturer,"Guangzhou, Guangdong, Chinese Mainland",Packaging & Displaying Materials,Wangdian Display,Mr Bang Fang Zhang,"3rd Floor, Tongyu Center, No. 777, Helong First Road, Baiyun district, Guangzhou, GuangDong Province, China",Chinese Mainland,Worldwide,,2002.0,201 - 500,
58,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Prosilver-Jewelry-Co-Ltd-/1X09XTBA,"Manufacturer, Wholesaler",Thailand,Fine Jewellery,,Mrs Paweena Taweeapiradeemanee,"175 Soi Phetkasem 42 Yeak 1, Phetkasem Rd., Bangchak, Phasicharoen, Bangkok Thailand",Thailand,"Australasia, Eastern Europe, Japan, Korea, North America, Taiwan, Western Europe, Worldwide",Managing Director,1997.0,26 - 50,"US$ 1,000,000 - 4,999,999 ODM OEM Jewelry Casting Silicone Molds 3d Impression in Wax/Resins Handmade Jewelry Handmade Wax Models View details Factory & Facility"
59,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Spectrum-Jewelmart-Pvt-Limited/1X0AMR7K,"Exporter, Manufacturer, Wholesaler","Rajasthan, India",Fine Jewellery,SPECTRUM JEWELS,Mr KUSHAL DHADDA,"B-3, Dhruv Marg, Vijay Path Tilak Nagar, JAIPUR INDIA",India,"Chinese Mainland, Hong Kong, Middle East, Worldwide",DIRECTOR,1996.0,201 - 500,
60,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Teng-Huat-Jewellery-Pte-Ltd/1X00BXVE,"Manufacturer, Retailer, Wholesaler",Singapore,"Fine Jewellery, Jewellery & Watch",,P C Chong,"18 KAKI BUKIT ROAD 3 #03-14 ENTREPRENEUR BUSINESS CENTRE #03-14, Business Entrepreneur Centre, Singapore",Singapore,"Central & South America, Eastern Europe, Hong Kong, Middle East, Other Asian Countries, Western Europe, Worldwide",Overseas Manager,1972.0,26 - 50,"US$ 10,000,000 - 49,999,999"
61,https://sourcing.hktdc.com/en/Supplier-Store/Profile/TianJin-Minghang-Beauty-Dazzling-Jewelry-Co-Ltd/1X06X3O3,Manufacturer,"Tianjin Shi, Tianjin, Chinese Mainland","Costume & Fashion Jewellery, Design Services, Fine Jewellery, Jewellery & Watch, Jewellery & Watch, Jewellery Parts & Tools, Loose Stones & Raw Materials",Beauty Charm ODM OEM 925 Sterling Silver CZ Semi-Precious Stone Fresh Water Pearl Enamel K Gold View details Factory & Facility Research & Development Quality Control,Mr Hai Yang Ji,"Yixian Industrial Area, Wuqing Tianjin, 301709, China Tianjin, China.",Chinese Mainland,"Australasia, Central & South America, Chinese Mainland, Eastern Europe, Korea, Middle East, North America, Scandinavia, Southeast Asia, Western Europe, Worldwide",General Manager,2010.0,201 - 500,"US$ 50,000,000 - 99,999,999"
62,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ace-Jewelry-Limited/1X009VJW,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch",,Ms Rosan Li,"Room 1425A, 14/F., Star House, 3 Salisbury Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Middle East, North America, Western Europe",Administration Manager,2003.0,51 - 100,"US$ 10,000,000 - 49,999,999"
63,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Aaron-Shum-Jewelry-Ltd/1X003QKA,"Exporter, Manufacturer, Retailer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch","Coronet, Princess Rose, La Posy, Icestrella, Marquissimo, Pera d’Amore, Flotilla, Gemtique, Inogems, Miky Pearls, Jermaine Jackson Fine Jewelry, DubaiTime ODM OEM Certificate Name Issued By Certificate Type Valid Date Certificate of Registration of Design - - - Certificate of United States Patent and Trademark - - - Certificate of Registration - - - Certificate of Registration and Trademark (EU) - - - Certificate of Registration of Design (China) - - - Show More View details Factory & Facility",Ms Linda Kong,"Unit 8-12, 1/F, Heng Ngai Jewelry Centre, 4 Hok Yuen Street East, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Middle East, Southeast Asia, Worldwide",Operation Manager,1985.0,51 - 100,"US$ 10,000,000 - 49,999,999"
64,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Aria-Jewelry-Limited-/1X0B8APH,Manufacturer,Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery",,Ms Gigi Leung,"Unit 4, 7/F., Blk A, Focal Ind Ctr., 21 Man Lok St., Hung Hom, Kowloon, Hong Kong",Hong Kong,,-,,,
65,https://sourcing.hktdc.com/en/Supplier-Store/Profile/ARTMAN-JEWELLERY-LTD/1X009FGB,"Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch",,Mr Bosco Leung,"Room 1104, Guardforce Centre, 3 Hok Yuen Street East, Tokwawan, Kln., Hong Kong",Hong Kong,"Australasia, Chinese Mainland, Eastern Europe, Middle East, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe",General Manager,1992.0,16 - 25,"US$ 500,000 - 999,999"
66,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Athos-HK-Limited/1X07QUTP,Manufacturer,Hong Kong,"Fine Jewellery, Jewellery & Watch",,Keith Luk,"Unit M, 4/F., Kaiser Estate Phase 3, 11 Hok Yuen St., Hunghom, Kln., Hong Kong",Hong Kong,Worldwide ODM OEM,Assistant Manager,,,
67,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Bestline-Limited/1X00NLEV,"Exporter, Manufacturer, Wholesaler",Hong Kong,Fine Jewellery,,Patrick Goh,"Suite F, 15/F., Cameron Plaza,23-25A Cameron Road, Tst, Kowloon, Hong Kong.",Hong Kong,"Eastern Europe, Middle East, Southeast Asia, Western Europe",Sales Manager,,2001 - 3000,
68,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Canshang-Ltd/1X009WWG,"Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch",,Mr Tin Che Wong,"Unit 24-B5, 1/F, Block B, Focal Industrial Centre, No. 21 Man Lok Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,"North America, Southeast Asia",Sales,1989.0,6 - 10,"US$ 1,000,000 - 4,999,999 ODM OEM"
69,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Charms-Silver-Co-Limited/1X09XM06,,Hong Kong,"Clothing/ Garments, Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",,Ernest Chan,"Unit 6A, 22/F, Far East Consortium Building, 121 Des Voeux Road, Central, Hong Kong",Hong Kong,,Sales Manager,,,
70,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Chete-Limited/1X009XAZ,,Hong Kong,,,Vivian Wong,"Suite 707, 7/F, Harbour Centre Tower 2, 8 Hok Cheung Street, Hunghom, Kowloon, Hong Kong",Hong Kong,,Marketing Manager,,,
71,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dewcarat-Ltd/1X009YES,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch",,Mr Alfred Che,"Unit 203, 2/F., Block A, Focal Industrial Centre, 21 Man Lok Street, Hung Hom, Kowloon, Hong Kong.",Hong Kong,"Middle East, North America, Western Europe, Worldwide",Sales Co-ordinator,1990.0,16 - 25 ODM OEM View details Factory & Facility,
72,https://sourcing.hktdc.com/en/Supplier-Store/Profile/E-Jewelry-HK-Ltd/1X009GEA,Manufacturer,Hong Kong,"Fine Jewellery, Jewellery & Watch",,Ms April Cheung,"Flat 1008, 10/F., Greenfield Tower, Concordia Plaza, 1 Science Museum Road, Tsim Sha Tsui East, Kowloon, Hong Kong.",Hong Kong,"North America, Southeast Asia, Taiwan, Western Europe",Marketing Assistant Manager,2000.0,201 - 500,"US$ 5,000,000 - 9,999,999 View details Factory & Facility"
73,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fai-Po-Gem-Jewellery-Limited/1X09DKPN,Manufacturer,Hong Kong,,,Ms Susanna Chow,"Flat 602-6, 6/F, Block A Focal Industrial Centre 21 Man Lok Street Hung Hom Kowloon Hong Kong",Hong Kong,,Manageress,,,
74,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Firstpower-Machinery-Limited/1S00OL74H,"Exporter, Manufacturer, Wholesaler",Hong Kong,"General Industrial Machinery, Jewellery Machinery, Jewellery Parts & Tools, Printing Machines, Testing Equipment 3D printer 3D scanner jewelry jewelry making casting white wax 3D printing 3D scanning",,Mr Sunny Tso,"Rm M1(27), 3/F, Kaiser Estate Phase 3, No.11 Hok Yuen Street Hung Hom Kowloon HongKong",Hong Kong,,,,,
75,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gold-Source-Jewellery-Ltd/1X009ZV8,"Export Agent, Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Jewellery Parts & Tools",,Mr Andrew Ho,"Unit 906 Fu Hang Industrial Building 1 Hok Yuen Street East Hunghom, Kowloon",Hong Kong,"Central & South America, Chinese Mainland, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",Account Manager,1993.0,26 - 50,"US$ 1,000,000 - 4,999,999 model making casting production jewellery diamond setting"
76,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Goldmart-Jewelry-Ltd/1X00A06U,"Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch",,Mr Maggie Hui,"Room 307, Block A Focal Industrial Centre 21 Man Lok Street Hunghom, Kowloon, Hong Kong",Hong Kong,"Middle East, North America, Western Europe",Secretary,1995.0,16 - 25,"US$ 5,000,000 - 9,999,999"
77,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Henry-Jewellery-Manufacturer-Co-Limited/1X0AALSH,"Manufacturer, Retailer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch",,Miss Wing Chan,"Unit 431 , 4/F , Block B Focal Industrial Centre 21 Man Lok Street Hung Hom, Kowloon, Hong Kong",Hong Kong,Worldwide ODM OEM,Marketing Executive,1985.0,,
78,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hit-Diamond-Company-Limited/1X06CDV2,"Exporter, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch",,Becky Wong,"14/F. (Whole Floor), Wah Sing Ind. Bldg., No. 12-14 Wah Sing Street, Kwai Chung, N.T. Hong Kong",Hong Kong,,Sales Manager,1994.0,26 - 50,"US$ 1,000,000 - 4,999,999"
79,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Galaxy-Jewelry-Limited/1X03ZILX,Manufacturer,Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch, Synthetic Diamonds & Gemstones Jewellery",,Mr Xiao Rui Xiao,"Unit A16, 12/F, Block A, Merit Industrial Centre, 94 Tokwawan Road, Kowloon, Hong Kong",Hong Kong,Worldwide,Vice-President,2008.0,201 - 500 ODM OEM,
80,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hutang-Gems-Jewelry-Limited/1X00CSO0,Exporter,Hong Kong,"Fine Jewellery, Jewellery & Watch",,Mr Mr. Wu Jian Ping Wu,"Room 1709, Sun Fong House, Sun Chui Estate, Tai Wai, Shatin, New Territories, Hong Kong.",Hong Kong,"Africa, Australasia, Eastern Europe, Japan, Korea, North America, Southeast Asia, Western Europe, Worldwide",Manager,1992.0,201 - 500,"US$ 1,000,000 - 4,999,999 ODM OEM View details Factory & Facility"
81,https://sourcing.hktdc.com/en/Supplier-Store/Profile/iAD-Jewellery-Ltd/1X009IG2,"Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch",IAD ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO 9001:2015 Bureau Veritas Certification Holding SAS - (N/A) - 09 Mar 2021,Miss Ivy Li,"14/F, Citicorp Centre, 18 Whitefield Road, Causeway Bay, Hong Kong",Hong Kong,"Australasia, Central & South America, Chinese Mainland, Japan, North America, Other Asian Countries, Southeast Asia, Taiwan",Senior Wholesale Manager,2000.0,26 - 50,"US$ 10,000,000 - 49,999,999"
82,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Icy-Jewellery-Design/1X00NOII,"Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch, Jewellery Parts & Tools",,Tag Chan,"Flat 607-608, 6/F., Winfield Commercial Building, 6-8A Prat Avenue,Tsim Sha Tusi, Kowloon, Hong Kong.",Hong Kong,"Japan, North America, Western Europe, Worldwide",Sales Manager,1993.0,6 - 10,"US$ 500,000 - 999,999 View details Factory & Facility"
83,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jade-Peace-Limited/1X00A1YZ,Wholesaler,Hong Kong,"Fine Jewellery, Jewellery & Watch",,Miss Joni Choi,"Flat 3, 7/F, Guardforce Centre, 3 Hok Yuen Street East, Hunghom, Kowloon, Hong Kong",Hong Kong,"Japan, North America, Southeast Asia, Western Europe, Worldwide",Secretary,1985.0,16 - 25,"US$ 1,000,000 - 4,999,999"
84,https://sourcing.hktdc.com/en/Supplier-Store/Profile/K-E-Group-Limited/1X08XURR,"Exporter, Manufacturer",Hong Kong,Fine Jewellery,,Ms Denise Yu,"12/F, Chasegold Tower, 100 Ma Tau Wai Road, Hung Hom",Hong Kong,"North America, Western Europe",Assistant General Manager,2009.0,16 - 25 Hand Sketch 3-D CAD Model Making Brand Building Packaging View details Factory & Facility Research & Development Quality Control,
85,https://sourcing.hktdc.com/en/Supplier-Store/Profile/KA-SHING-JEWELLERY-CO-LTD/1X03XAFR,"Exporter, Manufacturer",Hong Kong,"Decoration & Crafts, Educational Toys, Fine Jewellery, Gifts, Toys & Sports Supplies, Jewellery & Watch",,Mr Roger Lee,"Rm. 701, 7/F, Heng Ngai Jewellery Centre, No.4 Hok Yuen Street East, Hunghom Kowloon, Hong Kong",Hong Kong,"North America, Western Europe",-,1996.0,501 - 1000,"US$ 1,000,000 - 4,999,999 View details Factory & Facility"
86,https://sourcing.hktdc.com/en/Supplier-Store/Profile/KDB-JEWELRY-LIMITED/1S00ORLAL,,Hong Kong,Fine Jewellery View details Factory & Facility,,Mr Su Jun,,Hong Kong,,,,,
87,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Keen-Jade-Ltd/1X009JC3,"Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",,Mr Rbhava Nahata,"Room 1202, 12/F, Fu Hang Industrial Building No.1 Hok Yuen Street East Hung Hom, Kowloon Hong Kong",Hong Kong,"Eastern Europe, Hong Kong, North America",Manager,1991.0,101 - 200,"US$ 5,000,000 - 9,999,999 #Gold #Silver Gemstones Tanzanite Morganite Aquamarine Gemstone Catalog Jewelry Catalog"
88,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lawrence-Jewellery-Company-Limited/1X0531AN,Manufacturer,Hong Kong,"Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Jewellery & Watch",,Ms Blanche Poon,"7/F, Humphreys Building, 11 Humphreys Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",Manager,1990.0,201 - 500,"US$ 10,000,000 - 49,999,999 ODM OEM"
89,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Leach-Garner-HK-Ltd/1X09YPEJ,"Exporter, Importer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery Parts & Tools",General Findings . Excell . Stern Metals . Nobilis Metals,Ms Bakie Cheung,"Unit A1-A4, 18/F Gemstar Tower 23 Man Lok Street, Hung Hom, Kowloon Hong Kong",Hong Kong,"Australasia, Hong Kong, Japan, Korea, Other Asian Countries, Southeast Asia, Taiwan",General Manager,1986.0,51 - 100,"US$ 10,000,000 - 49,999,999"
90,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Luen-Hing-Silver-Jewellery-Co-Ltd/1X06AYIO,"Exporter, Manufacturer, Wholesaler",Hong Kong,,,Miss TONY xie,"Rm B, 10/F, Hunghom Garden Blk 1, 3 Tsing Chau Street, Hunghom, KL, Hong Kong",Hong Kong,Worldwide,Staff,1993.0,101 - 200,"US$ 50,000,000 - 99,999,999"
91,https://sourcing.hktdc.com/en/Supplier-Store/Profile/MIDAS-TOUCH-HK-/1S00O571Q,Manufacturer,Hong Kong,Fine Jewellery #goldjewelry #finejewelry #raregemsjewelry #highendjewelry,,Mr Sameer Gupta,"Flat B4, 3/F Block B, Carnarvon Mansion Tsim Sha Tsui Kowloon Hong Kong",Hong Kong,,,1997.0,,
92,https://sourcing.hktdc.com/en/Supplier-Store/Profile/NAGAHORI-HK-CO-Limited/1S00O0TLG,"Manufacturer, Wholesaler",Hong Kong,Fine Jewellery,,Mr Masayuki Sanada,"Unit211,2F., Mirror Tower, 61Mody Road Tsim Sha Tsui East,Kowloon Hong Kong",Hong Kong,,Managing Director,1962.0,201 - 500,
93,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Nam-Keung-Hong/1X009MES,Wholesaler,Hong Kong,,Far East Jewellery ODM OEM,Ms Noelle Lam,"Hong Kong The Metropolis, 10 Metropolis Drive, Hunghom, Kowloon, Hong Kong.",Hong Kong,"Australasia, Chinese Mainland, Eastern Europe, Hong Kong, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Taiwan, Worldwide",Managing Director,1984.0,,"US$ 500,000 - 999,999"
94,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Prism-Jewellery-Ltd/1X08X27N,"Exporter, Manufacturer",Hong Kong,Fine Jewellery,,Mr Sureshkumar Ghevriya,"1103 , 11/F, Harbour Centre Tower 2, 8 Hok Cheung Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,,Director,,,
95,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Purity-Jewelry-HK-Company-Limited/1X09YXTG,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",,Aman Nahar,"Flat/Rm C, 2/Floor, Winston Mansion, 121 Chatham Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
96,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ritone-Jewelry-International-Ltd/1X03X39I,Manufacturer,Hong Kong,"Fine Jewellery, Jewellery & Watch",,Ms Nicole Yeung,"Unit 30-31, 1/F, Block B Focal Industrial Centre 21 Man Lok Street Hunghom, Kowloon, Hong Kong",Hong Kong,,Executive Secretary,,,
97,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Rosy-Blue-Jewellery-HK-Limited/1X00DFDE,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Design Services, Fine Jewellery, Jewellery & Watch, Technology, R&D",,Mr Karn Badjatia,Harbour Centre Tower 2 Room 403-04 8 Hok Cheung Street HungHom Kowloon,Hong Kong,Worldwide CNC Miracle Plate Patented Product Ceramic Jewelry Diamond Supplier Electroforming 24K Studded Jewelry DTC Sightholder Certificate Name Issued By Certificate Type Valid Date RJC COP Responsible Jewellery Council Others 30 Jun 2024 - 30 Jun 2027 View details Factory & Facility,Sales Director,1977.0,,
98,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sang-Tat-Industrial-Limited/1X0A4XVE,,Hong Kong,"Jewellery & Watch, Watches & Clocks",,Hei Lap Lau,"Workshop B, 4/F, Hop Hing Ind'l Bldg, 704 Castle Peak Rd, Lai Chi Kok, Kln, Hong Kong",Hong Kong,,General Manager,,,
99,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Seven-Trading-Limited/1S00O9BTA,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Synthetic Diamonds & Gemstones Jewellery",,Miss chan wing ting renee,"Unit no.12,10/F, Hung Hom Commercial Centre, Tower A, No.39 Ma Tau Wai Road",Hong Kong,,Marking Director,2019.0,,
