exhibitor_id,company_name,exhibition_area,hall,booth_number,main_products,profile_url,logo_url,company_profile,source_page,source_position
3964,"Shenzhen Fanglui Technology Co., Ltd.","Semiconductor Equipment,Semiconductor Material,Chip,IC Design / Manufacturing Service,Semiconductor Core Parts,AI Computing Power",Hall 15,15B107,"Plasma cleaning machine, plasma processing machine, plasma etching machine, plasma stripper, chemical vapor deposition equipment",https://exhibitors.iicieexpo.com/jtycn/zsen3964.html,https://exhibitors.iicieexpo.com/File/zslogo/202606061146317441.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=42,504
3963,"PSG (TIANJIN) CO., LTD.",Semiconductor Equipment,Hall 14,14B37,,https://exhibitors.iicieexpo.com/jtycn/zsen3963.html,https://exhibitors.iicieexpo.com/File/zslogo/202606091543178918.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=43,505
4340,XDL Technologies Inc.,Chip,Hall 14,14B72,"Equipped with holographic reconfigurable RPP architecture, our products deliver full-scenario AI inference for cloud, edge and terminal. Our product lineup includes AE7100 chips, M.2 and AzureBlade MC2A AI cards, edge boxes and cloud servers. Supporting diversified deployment, they are compatible with servers, AI PC and NAS. machine vision, life sciences, robotics, smart cities, content moderation",https://exhibitors.iicieexpo.com/jtycn/zsen4340.html,https://exhibitors.iicieexpo.com/File/zslogo/202606091420324054.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=43,506
4052,"Dongguan Nenghong Plastic Products Co., Ltd.","Semiconductor Material,Chip",Hall 15,15D90,,https://exhibitors.iicieexpo.com/jtycn/zsen4052.html,https://exhibitors.iicieexpo.com/File/zslogo/202606091057292555.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=43,507
4314,"Shanghai Yunyi Automation Technology Co., Ltd.","Semiconductor Equipment,IC Design / Manufacturing Service",Hall 14,14D72,"The company focuses on providing customized automation assembly and visual inspection, robot project integration and other equipment for various industries such as automotive components, instruments and meters, medical, chemical, and machine tools",https://exhibitors.iicieexpo.com/jtycn/zsen4314.html,https://exhibitors.iicieexpo.com/File/zslogo/202606090943294048.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=43,508
4148,"Esonway (Suzhou)Precision Technology co.,Ltd","IC Design / Manufacturing Service,Semiconductor Core Parts",Hall 14,14D04,,https://exhibitors.iicieexpo.com/jtycn/zsen4148.html,https://exhibitors.iicieexpo.com/File/zslogo/202604271435287501.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=43,509
4011,"Shanghai Gantu Network Technology Co., Ltd.",Semiconductor Equipment,Hall 16,16E46,"GTI (AI Inspection Robot Series) by Gantu: AI-powered wafer appearance inspection robots, as well as comprehensive solutions for FQC, inline AOI and IPQC PNL inspection of products such as ICS units, ICS/SLP strips, FPCs and HDI/RPCBs",https://exhibitors.iicieexpo.com/jtycn/zsen4011.html,https://exhibitors.iicieexpo.com/File/zslogo/202604201516089827.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=43,510
4093,"Shenzhen Sanqiang Taida Optical Instrument Co., Ltd.","Semiconductor Equipment,Semiconductor Material,Chip,IC Design / Manufacturing Service,Semiconductor Core Parts,Compound Semiconductor and Power Device",Hall 14,14B19,"The company has been concentrating on research and development, as well as supply, of various stereoscopic microscopes, single-lens microscopes, 3D stereoscopic microscopes, integrated inspection microscopes, and HDMI, VGA, USB multi-interface high-definition industrial vision cameras, along with related instruments, meters and electronic tools.",https://exhibitors.iicieexpo.com/jtycn/zsen4093.html,https://exhibitors.iicieexpo.com/File/zslogo/202606061610404588.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=43,511
4175,"Wuxi Keen Technology Co.,Ltd.","Semiconductor Equipment,IC Design / Manufacturing Service,AI Computing Power",Hall 14,14C08,"1. PID Temperature Controllers for Semiconductors 2. AI Embedded System Software Development (IoT Connectivity, Edge Computing, AI Intelligent Analysis) 3. Semiconductor Equipment CMS Systems and PLC Control Program Development 4. PCB Circuit Board Design and Development 5. Electrical Control Cabinet Integration and Design",https://exhibitors.iicieexpo.com/jtycn/zsen4175.html,https://exhibitors.iicieexpo.com/File/zslogo/202606061033017763.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=43,512
4299,"Shenzhen Baigu Intelligent Indstry Co., Ltd",IC Design / Manufacturing Service,Hall 15,15E86,"Dispensing Visual Inspection Software, Coating Visual Inspection Software, Soldering Visual Inspection Software, Screw Visual Inspection Software",https://exhibitors.iicieexpo.com/jtycn/zsen4299.html,https://exhibitors.iicieexpo.com/File/zslogo/202606051401525518.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=43,513
4026,"FUTAI PURIFICATION TECH(JIANGSU)CO.,LTD",Others,Hall 15,15B21,,https://exhibitors.iicieexpo.com/jtycn/zsen4026.html,https://exhibitors.iicieexpo.com/File/zslogo/202606051435510568.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=43,514
4108,"WENZHOU REJIA VALVE CO., LTD.","Semiconductor Equipment,Semiconductor Material,IC Design / Manufacturing Service",Hall 15,15B88,,https://exhibitors.iicieexpo.com/jtycn/zsen4108.html,https://exhibitors.iicieexpo.com/File/zslogo/202606051125101804.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=43,515
4152,Semitronix Corporation,Semiconductor Equipment,Hall 14,14A65,,https://exhibitors.iicieexpo.com/jtycn/zsen4152.html,https://exhibitors.iicieexpo.com/File/zslogo/202606051050484885.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=43,516
4003,"SICHUAN PIZO PIEZOCERAMICS SOLUTION CO., LTD.",Semiconductor Core Parts,Hall 14,14E60,,https://exhibitors.iicieexpo.com/jtycn/zsen4003.html,https://exhibitors.iicieexpo.com/File/zslogo/202606051044321791.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=44,517
4139,Shandong Yunsheng Advanced Materials Co..Ltd,Semiconductor Material,Hall 14,14C62,"Shandong Yunsheng New Materials mainly engages in semiconductor photoresists for Mini/Micro LED chips, power-generating glass, biochips, IC, power ICs, third-generation semiconductors, advanced packaging and MEMS.",https://exhibitors.iicieexpo.com/jtycn/zsen4139.html,https://exhibitors.iicieexpo.com/File/zslogo/202606050926365598.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=44,518
4296,"DongguanthankyouMachineryHardwareCo.,Ltd",Others,Hall 15,15E03,"The company represents Mitutoyo, a Japanese brand of precision measuring instruments and gauges, as well as Renishaw, a British brand of measuring heads and probes. It also offers a diverse range of products, including turning and milling tools, taps, and drills from Japanese brands such as Mitsubishi, Osg, Yamawa, Nachi, Korean Yg, and Taiwanese Sus. Additionally, the company provides precision",https://exhibitors.iicieexpo.com/jtycn/zsen4296.html,https://exhibitors.iicieexpo.com/File/zslogo/202606041608519669.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=44,519
4255,"Advanced Micro Technology Co., Ltd.","Semiconductor Material,IC Design / Manufacturing Service",Hall 14,14C77,Substrate,https://exhibitors.iicieexpo.com/jtycn/zsen4255.html,https://exhibitors.iicieexpo.com/File/zslogo/202606040927134811.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=44,520
4133,"Suzhou Chenyue Gel Film Material Co., Ltd.",Semiconductor Material,Hall 14,14D22,,https://exhibitors.iicieexpo.com/jtycn/zsen4133.html,https://exhibitors.iicieexpo.com/File/zslogo/202606031647140179.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=44,521
4088,"Guangdong NanoUltra Drive Technology Co., Ltd.","Semiconductor Equipment,IC Design / Manufacturing Service,Semiconductor Core Parts",Hall 15,15E52,Air Bearing Module Platform Single-axis Air Bearing Linear Module Air Bearing DD Direct Drive Motor Precision Module Platform (Nanometer / Sub-nanometer Level) Precision Motion Control Solutions,https://exhibitors.iicieexpo.com/jtycn/zsen4088.html,https://exhibitors.iicieexpo.com/File/zslogo/202606031613230249.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=44,522
4271,"Changshu Tongrun Electronic Technology Co.,Ltd.",Semiconductor Equipment,Hall 14,14D66,"Glove box, moisture-proof cabinet, vacuum chamber, anhydrous and oxygen-free production line",https://exhibitors.iicieexpo.com/jtycn/zsen4271.html,https://exhibitors.iicieexpo.com/File/zslogo/202606031043264844.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=44,523
4085,"WUHU HUAYUAN MICROELECTRONICS CO., LTD","Semiconductor Equipment,Chip",Hall 16,16C98,,https://exhibitors.iicieexpo.com/jtycn/zsen4085.html,https://exhibitors.iicieexpo.com/File/zslogo/202606031121454716.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=44,524
4208,"Shanghai Yangmi Intelligent Technology Co., Ltd.",Semiconductor Equipment,Hall 16,16B108,"Fully automatic seed crystal bonding machine, Fully automatic glue spraying machine, Fully automatic cleaning machine, Fully automatic glue spreading machine, High-temperature bonding hot press furnace",https://exhibitors.iicieexpo.com/jtycn/zsen4208.html,https://exhibitors.iicieexpo.com/File/zslogo/202606011554028604.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=44,525
4147,"Shenzhen Anteli Intelligent Equipment Co., Ltd.",Semiconductor Equipment,Hall 15,15E69,"6-, 8-, and 12-inch automatic dicing saws and automatic thinning machines",https://exhibitors.iicieexpo.com/jtycn/zsen4147.html,https://exhibitors.iicieexpo.com/File/zslogo/202604230940231581.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=44,526
4146,"Bando Electric Wire (Shenzhen) Co., Ltd.",Others,Hall 16,16A87,,https://exhibitors.iicieexpo.com/jtycn/zsen4146.html,https://exhibitors.iicieexpo.com/File/zslogo/202606021544458995.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=44,527
3962,"Zhuhai Zhihua Semiconductor Technotogy Co., Ltd.",Semiconductor Equipment,Hall 15,15B31,"1. Ozone system：Ozone Generator GEN, Integrated Ozone System COS, Ozone Gas System ODS, Ozone Water System OWS；2. Ozone assistance：Ozone gas and ozone water concentration detection instrument, ozone gas and ozone water decomposition equipment；3. Functional water equipment：CO2 water equipment (DICO2), H2 water equipment (DIH2), N2 water equipment (DIN2), NH3 water equipment (DINH3)；",https://exhibitors.iicieexpo.com/jtycn/zsen3962.html,https://exhibitors.iicieexpo.com/File/zslogo/202606021408114019.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=44,528
4196,"Dalian Ruifeng Central Axis Technology Development Co., Ltd",Others,Hall 14,14D32,,https://exhibitors.iicieexpo.com/jtycn/zsen4196.html,https://exhibitors.iicieexpo.com/File/zslogo/202605260817064974.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=45,529
4184,"Shanghai Yingke Automatic Cleaning Equipment Co., Ltd.",Others,Hall 16,16B109,,https://exhibitors.iicieexpo.com/jtycn/zsen4184.html,https://exhibitors.iicieexpo.com/File/zslogo/202606021322204718.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=45,530
4128,"Suzhou Gritf Precise Technology Co., Ltd.","Semiconductor Material,IC Design / Manufacturing Service",Hall 14,14C92,"Anti-static chip boxes, wafer waffle packs, vacuum self-absorbing wafer carriers, wafer cassettes and other products",https://exhibitors.iicieexpo.com/jtycn/zsen4128.html,https://exhibitors.iicieexpo.com/File/zslogo/202604231816190497.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=45,531
4198,"Fan Ren (Shanghai) Electromechanical Technology Co., LTD","Semiconductor Equipment,Semiconductor Core Parts",Hall 14,14D65,,https://exhibitors.iicieexpo.com/jtycn/zsen4198.html,https://exhibitors.iicieexpo.com/File/zslogo/202606011532391649.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=45,532
4200,"Shenzhen Rise New Material Technology Co., Ltd","Semiconductor Equipment,Semiconductor Material,Chip,IC Design / Manufacturing Service,Semiconductor Core Parts",Hall 15,15A63,,https://exhibitors.iicieexpo.com/jtycn/zsen4200.html,https://exhibitors.iicieexpo.com/File/zslogo/202605131639561217.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=45,533
4246,"Hubei Zone Optoelectronics Co., Ltd.","Semiconductor Material,Chip",Hall 15,15C107,,https://exhibitors.iicieexpo.com/jtycn/zsen4246.html,https://exhibitors.iicieexpo.com/File/zslogo/202605271515418254.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=45,534
4068,"ONLIVE TRANSMISSION TECHNOLOGY CO.,LTD.","IC Design / Manufacturing Service,Semiconductor Core Parts",Hall 14,14A98,,https://exhibitors.iicieexpo.com/jtycn/zsen4068.html,https://exhibitors.iicieexpo.com/File/zslogo/202605291345176389.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=45,535
4097,"Jiangsu Hoken High Tech Material Co.,Ltd.",Semiconductor Material,Hall 16,16A77,,https://exhibitors.iicieexpo.com/jtycn/zsen4097.html,https://exhibitors.iicieexpo.com/File/zslogo/202605280956052286.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=45,536
4018,"Line Precision Tech(Wuxi) Co., Ltd.","Semiconductor Equipment,Semiconductor Material,Chip,Compound Semiconductor and Power Device",Hall 16,16C106,Analogue Mass Flow Controller Analogue Mass Flow Meter Digital Mass Flow Controller Digital Mass Flow Meter,https://exhibitors.iicieexpo.com/jtycn/zsen4018.html,https://exhibitors.iicieexpo.com/File/zslogo/202605271632236878.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=45,537
4030,"Guangdong Xinsimai Semiconductor Co., Lid.","Semiconductor Equipment,Semiconductor Material,IC Design / Manufacturing Service,Semiconductor Core Parts",Hall 14,14B27,,https://exhibitors.iicieexpo.com/jtycn/zsen4030.html,https://exhibitors.iicieexpo.com/File/zslogo/202605280942283697.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=45,538
4121,"Nantong Wintime Semiconductor Technology CO., Ltd",Semiconductor Material,Hall 14,14A95,DZY-type dicing blade，DZR-type dicing blade，resin-bonded dicing blade，metal-bonded dicing blade，sharpening plate，UV dicing tape，resin-bonded grinding wheel，metal-bonded grinding wheel，conductive silver paste，glass powder,https://exhibitors.iicieexpo.com/jtycn/zsen4121.html,https://exhibitors.iicieexpo.com/File/zslogo/202605271654307968.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=45,539
4064,"Shanghai Canaan Engineering Technology Co., Ltd","Semiconductor Equipment,Semiconductor Material,IC Design / Manufacturing Service",Hall 16,16D82,Fluid Process Skids: Chemical Synthesis Skid Crystallization Skid Solution Preparation Skid Purification Skid CIP Station Ultrafiltration System Core Equipment: Reaction Vessel Crystallizer Purification Vessel Filter Heat Exchanger Custom Non-Standard Equipment,https://exhibitors.iicieexpo.com/jtycn/zsen4064.html,https://exhibitors.iicieexpo.com/File/zslogo/202605272112127904.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=45,540
4192,"Luoyang Runbao Super Abrasives Co.,Ltd.",Others,Hall 16,16C80,INDUSTRIAL SYNTHETIC DIAMOND POWDER、、Surface Treatment Coating Nickel、Coating Titanium、Coating Copper,https://exhibitors.iicieexpo.com/jtycn/zsen4192.html,https://exhibitors.iicieexpo.com/File/zslogo/202605141540336469.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=46,541
4161,"GUANGDONG SHIBO PRECISION TECHNOLOGY CO., LTD",Semiconductor Core Parts,Hall 15,15E61,Clean Cable、Moving Cable,https://exhibitors.iicieexpo.com/jtycn/zsen4161.html,https://exhibitors.iicieexpo.com/File/zslogo/202605271648274434.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=46,542
3973,"Ruiyunwal Teehnology (Shanghai) Co., Ltd.","Semiconductor Equipment,Semiconductor Material,Semiconductor Core Parts",Hall 14,14A08,,https://exhibitors.iicieexpo.com/jtycn/zsen3973.html,https://exhibitors.iicieexpo.com/File/zslogo/202605271600007236.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=46,543
4012,"Dongguan Jndlan Elephant Precision Hardware Co., Ltd","Semiconductor Equipment,IC Design / Manufacturing Service,Semiconductor Core Parts,Others",Hall 14,14B105,,https://exhibitors.iicieexpo.com/jtycn/zsen4012.html,https://exhibitors.iicieexpo.com/File/zslogo/202605271540128565.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=46,544
4002,"China Electronics System Engineering No.2 Construction Co., Ltd.",Others,Hall 15,15D21,,https://exhibitors.iicieexpo.com/jtycn/zsen4002.html,https://exhibitors.iicieexpo.com/File/zslogo/202605271035500868.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=46,545
4214,CHOTEST TECHNOLOGY INC.,Semiconductor Equipment,Hall 14,14B74,,https://exhibitors.iicieexpo.com/jtycn/zsen4214.html,https://exhibitors.iicieexpo.com/File/zslogo/202605261740000436.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=46,546
4287,"Shenzhen Harrison Industry Technology CO.,ltd",Semiconductor Equipment,Hall 16,16B31,"Plasma Surface Treatment Division: Industrial automation for plasma equipment and plasma treatment services, including plasma cleaning (plasma surface activation, plasma surface treatment), plasma deburring, and plasma coating (plasma spraying, plasma film deposition). Dry Ice Blaster: Straight-nozzle dry ice blaster, flat-nozzle dry ice blaster, rotary dry ice blaster. USC Dry Ultrasonic Cleaner,",https://exhibitors.iicieexpo.com/jtycn/zsen4287.html,https://exhibitors.iicieexpo.com/File/zslogo/202605261100197093.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=46,547
4180,"Hubei Zolix Technology Co., Ltd.",Semiconductor Equipment,Hall 14,14C112,High-pressure Gas Particle Counter,https://exhibitors.iicieexpo.com/jtycn/zsen4180.html,https://exhibitors.iicieexpo.com/File/zslogo/202605151720181734.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=46,548
4100,"Parade Technologies, Ltd.",Chip,Hall 14,14B70,,https://exhibitors.iicieexpo.com/jtycn/zsen4100.html,https://exhibitors.iicieexpo.com/File/zslogo/202605131734448035.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=46,549
4150,"Suzhou Huayu Semiconductor Equipment Technology Co., Ltd.","Semiconductor Equipment,Semiconductor Material,Chip,IC Design / Manufacturing Service,Semiconductor Core Parts,Compound Semiconductor and Power Device",Hall 14,14D70,Die sorter、Automatic Packaging machine、Stocker、Multi-function sorting、speed loader、Strip Mounter、AOI、Automatic Pick-and-Place Machine、SLT、Automatic labelling machine。,https://exhibitors.iicieexpo.com/jtycn/zsen4150.html,https://exhibitors.iicieexpo.com/File/zslogo/202605191443493219.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=46,550
4173,"Dongguan Laoyou Hardware Products Co.,Ltd.","IC Design / Manufacturing Service,Semiconductor Core Parts,Others",Hall 14,14D06,Full series of optical module structural components in SFF/SFP/XFP/SFP+/QSFP+/QSFP28/QSFP-DD/OSFP packagesFull series of optical module structural components covering 1.25G/2.5G/10G/25G/40G/100G/200G/400G/800G/1.6T rates,https://exhibitors.iicieexpo.com/jtycn/zsen4173.html,https://exhibitors.iicieexpo.com/File/zslogo/202605141128542202.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=46,551
4075,"SGS-CSTC Standards Technical Services Co., Ltd.",Others,Hall 14,14C111,"SGS Microelectronics provides end-to-end testing, inspection and certification solutions for the global semiconductor and electronics industry. Our expertise spans semiconductors, PCBs, IC substrates, data storage, MEMS and sensors, covering the complete supply chain with services from cleanroom validation to advanced failure analysis.",https://exhibitors.iicieexpo.com/jtycn/zsen4075.html,https://exhibitors.iicieexpo.com/File/zslogo/202605111526429132.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=46,552
3974,"Shanghai PaiPin Optoelectronic Technology Co., Ltd","Semiconductor Equipment,Others",Hall 14,14A89,,https://exhibitors.iicieexpo.com/jtycn/zsen3974.html,https://exhibitors.iicieexpo.com/File/zslogo/202604201548387724.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=47,553
4105,"SHENZHEN POWKEEN HARD-TOOLS CO.,LTD",Semiconductor Core Parts,Hall 16,16D86,"1. Ultrathin Diamond Cutting Blade (High-rigidity, with base thickness min. 0.3mm), Resin-bonded Diamond Cutting Blade, used for photonics / Precision Optics. 2. Optical Fiber Cleaver with outer diameters 19.3~22.5mm. 3. Customizing nonstandard wear-resistance tools. 1. ハイダイヤモンドホイール（0.3mm にる）、）、レジンダイヤモンドホイール、 シリーズ； 2. ファイバー（∮ 19.3 ～∮ 22.512 ～ 16 か、のは2800 ～ 3500 まで； 3. おのごによって、のをする。",https://exhibitors.iicieexpo.com/jtycn/zsen4105.html,https://exhibitors.iicieexpo.com/File/zslogo/202605081112463829.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=47,554
3978,"Huizhou Suyang Technology Co.,Ltd.",Semiconductor Equipment,Hall 15,15E82,,https://exhibitors.iicieexpo.com/jtycn/zsen3978.html,https://exhibitors.iicieexpo.com/File/zslogo/202604220847028287.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=47,555
4102,"Zhengzhou Moyan Technology Co., Ltd",Semiconductor Material,Hall 15,15E53,,https://exhibitors.iicieexpo.com/jtycn/zsen4102.html,https://exhibitors.iicieexpo.com/File/zslogo/202604222054340679.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=47,556
4053,"DONGGUAN DONGJI NEW MATERIAL BELT TECHNOLOGY CO .,LTD",Semiconductor Core Parts,Hall 15,15D87,"100-level dust-free, super wear-resistant, anti-static or anti-static high-performance conveyor belt series; Silicon wafer high-grip and high-friction electrostatic conductive elastic conveyor belt series; Module conveying polyurethane synchronous belt series.",https://exhibitors.iicieexpo.com/jtycn/zsen4053.html,https://exhibitors.iicieexpo.com/File/zslogo/202604210956103513.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=47,557
4130,"OSG (SHANGHAI) CO.,LTD.",Others,Hall 16,16B85,,https://exhibitors.iicieexpo.com/jtycn/zsen4130.html,https://exhibitors.iicieexpo.com/File/zslogo/202604211358212913.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=47,558
4019,"Beijing Xunlai Electro-Optical Technology CO., LTD",Semiconductor Core Parts,Hall 15,15A17,"Fast steering mirror (FSM) is the use of voice coil motor driven mirror accurately control the direction of a light, mechanical and electrical integration of precision devices. combined with high sensitivity and high response speed sensors, it constitutes a high-precision optical scanning and tracking system with extremely high angular resolution, response speed and bandwidth.",https://exhibitors.iicieexpo.com/jtycn/zsen4019.html,https://exhibitors.iicieexpo.com/File/zslogo/202604210951200282.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=47,559
4094,"Suzhou Huayu Cleaning Equipment Co., Ltd",Semiconductor Equipment,Hall 15,15C15,,https://exhibitors.iicieexpo.com/jtycn/zsen4094.html,https://exhibitors.iicieexpo.com/File/zslogo/202604201526128710.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=47,560
3815,CQSIA,Others,Hall 14,14E56,,https://exhibitors.iicieexpo.com/jtycn/zsen3815.html,https://exhibitors.iicieexpo.com/File/zslogo/202509081221288234.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=47,561
3546,"SUZHOU BETPAK NEW MATERIAL TECHNOLOGY CO., LTD",Semiconductor Material,Hall 14,14C22,,https://exhibitors.iicieexpo.com/jtycn/zsen3546.html,https://exhibitors.iicieexpo.com/File/zslogo/202506091450046229.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=47,562
3113,"Situoma Testing Equipment(Guangdong) Co., Ltd.","Semiconductor Equipment,Others",Hall 14,14A28,ThermoStream、ThermoSpot Systems、Benchtop Thermo-stream System、Self-Contained ThermoStream System、Tri-Temp Test Handler、Split Type Low Temperature Test Chamber、Highly Accelerated Stress Test Chamber、Clean and Oxygen-Free Oven、High Temperature Aging Test Chamber、Altitude Simulation Chamber、、Benchtop Temperature chamber、Temperature and humidity testing chamber、Rapid Temperature Change Test Chamber,https://exhibitors.iicieexpo.com/jtycn/zsen3113.html,https://exhibitors.iicieexpo.com/File/zslogo/202505292222464208.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=47,563
3851,Shenzhen Xin Master Technology Co Ltd,Others,Hall 14,14C70,,https://exhibitors.iicieexpo.com/jtycn/zsen3851.html,https://exhibitors.iicieexpo.com/File/zslogo/202508111652538995.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=47,564
3491,"Taizhou Hengyu Flourine Plastic Products Co.,Ltd",Semiconductor Material,Hall 14,14A41,,https://exhibitors.iicieexpo.com/jtycn/zsen3491.html,https://exhibitors.iicieexpo.com/File/zslogo/202608181531480452.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=48,565
3925,"School of lntegrated Circuit Science and Engineering, UESTC",Others,Hall 14,14E62,,https://exhibitors.iicieexpo.com/jtycn/zsen3925.html,https://exhibitors.iicieexpo.com/File/zslogo/202508260859253233.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=48,566
