"exhibitorName","exhibitorName href","boothLabel","boothLabel href","cf src"
"Shanghai Lingheng Industrial Automation Co., Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=756&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=639835","6567","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=639835&MapItBooth=6567","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Lush Mount Int'l Trade Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=757&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=637852","3283","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=637852&MapItBooth=3283","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Matfron Technology Co.,Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=758&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=638602","4381","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=638602&MapItBooth=4381","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Mega-Energy Technology Co.,Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=759&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=637158","2322","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=637158&MapItBooth=2322","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Merlin Test Technologies Co.,Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=760&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=641158","T1102","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=641158&MapItBooth=T1102","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Micro Electronics Equipment (Group) Co., Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=761&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=638248","3651","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=638248&MapItBooth=3651","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Mirror Metal Surface Treatment Technology Co.,Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=762&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=640022","6246","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=640022&MapItBooth=6246","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Miya Technology Co., Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=763&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=640868","7765","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=640868&MapItBooth=7765","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai MOJUNE Electronic Technology Co., Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=764&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=640416","7366","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=640416&MapItBooth=7366","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"SHANGHAI OILES BEARING INC.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=765&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=639793","6778","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=639793&MapItBooth=6778","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Optris Infrared Co.,Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=766&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=662422","6181","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=662422&MapItBooth=6181","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Oriental Motor Co., Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=767&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=640877","7110","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=640877&MapItBooth=7110","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Pillar Trading Co., Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=768&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=640310","7123","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=640310&MapItBooth=7123","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"SHANGHAI PLUSCO TECH CO., LTD","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=769&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=639765","6742","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=639765&MapItBooth=6742","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Precision Measurement Semiconductor Technology, Inc","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=770&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=662784","2423","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=662784&MapItBooth=2423","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Pullner Filtration Technology Co.,Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=771&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=641098","T1411","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=641098&MapItBooth=T1411","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai pusher flow control system Co., Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=772&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=645804","T3326","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=645804&MapItBooth=T3326","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"SHANGHAI PVE FLUID TECHNOLOGY CO., LTD.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=773&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=637428","2610","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=637428&MapItBooth=2610","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Qianghua Industrial Corporation","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=774&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=642860","6523","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=642860&MapItBooth=6523","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Qiyuan Gas Development Co.,Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=775&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=641765","T3301","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=641765&MapItBooth=T3301","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Rhyme New Energy Technology Co., Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=776&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=640061","6531","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=640061&MapItBooth=6531","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Ruicun Purification Engineering Co., Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=777&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=640028","6258","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=640028&MapItBooth=6258","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Safeslab Technology Co., Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=778&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=650037","2434","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=650037&MapItBooth=2434","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"SHANGHAI SHANGJI TECHNOLOGY CO.LTD","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=779&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=643069","5284","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=643069&MapItBooth=5284","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Sharetek Technology Co.,ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=780&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=649360","T4232","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=649360&MapItBooth=T4232","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Shareway Environment Technology Co.,Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=781&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=640798","7675","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=640798&MapItBooth=7675","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Shengjian Technology Co., Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=782&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=679732","1419","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=679732&MapItBooth=1419","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Shengyongcheng Semiconductor Technology Co.,Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=783&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=649351","T4131","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=649351&MapItBooth=T4131","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Shenhe Investment Co.,Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=784&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=638005","3425","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=638005&MapItBooth=3425","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Sieg Technology Co.,Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=785&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=641119","T1408","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=641119&MapItBooth=T1408","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Silicology Scientific & Trading Co., Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=786&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=639678","5142","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=639678&MapItBooth=5142","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Simpure Gas Technology Co., Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=787&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=640498","7363","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=640498&MapItBooth=7363","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Sinyang Semiconductor Materials Co., Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=788&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=639049","5119","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=639049&MapItBooth=5119","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Siplus Semiconductor Co., Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=789&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=671668","2311","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=671668&MapItBooth=2311","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Songqi Microelectronics Technology Co., Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=790&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=662403","6275","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=662403&MapItBooth=6275","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai STN Technology Co.,Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=791&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=640161","6513","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=640161&MapItBooth=6513","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Sunlight Anticorrosion Equipment Co., Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=792&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=649436","T4310","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=649436&MapItBooth=T4310","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Supex Industrial Supply Co., Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=793&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=638967","4822","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=638967&MapItBooth=4822","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"SHANGHAI TEFLON TECHNOLOGY CO., LTD","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=794&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=649344","T4128","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=649344&MapItBooth=T4128","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Testrong Technologies Co., Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=795&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=641370","T2117","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=641370&MapItBooth=T2117","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Toplabel Information Technology Co., Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=796&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=668300","2139","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=668300&MapItBooth=2139","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Trygoal Semiconductor Material Co.,Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=797&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=649321","T4244","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=649321&MapItBooth=T4244","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai VF Semiconductor Equipment Co., LTD","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=798&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=641677","T3161","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=641677&MapItBooth=T3161","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai VFtech Vacuum Technology Co.,Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=799&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=639015","4134","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=639015&MapItBooth=4134",""
"Shanghai Winscene Technology Co.,Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=800&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=639038","5204","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=639038&MapItBooth=5204","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Xindun Automation Technology Co., Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=801&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=649391","T4323","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=649391&MapItBooth=T4323","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Xinyi Electronic Technology Co., Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=802&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=649355","T4123","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=649355&MapItBooth=T4123",""
"Shanghai Yan Xiang Technology Co.,Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=803&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=641067","T0148","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=641067&MapItBooth=T0148","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai YD Technology (Group) Co., LTD.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=804&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=641246","T1239","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=641246&MapItBooth=T1239","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Yikang Chemicals & Industries Co. Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=805&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=639694","5182","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=639694&MapItBooth=5182","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai YiNGUAN Semiconductor Technology Co.,Ltd.","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=806&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=639808","6824","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=639808&MapItBooth=6824","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
"Shanghai Yodogawa Trading Co.,Ltd","https://expo.semi.org/china2026/Public/eBooth.aspx?IndexInList=807&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=640795","7669","https://expo.semi.org/china2026/Public/eventmap.aspx?MapItBoothID=640795&MapItBooth=7669","https://expo.semi.org/china2026/Public/imgHandler.ashx?Task=1&ID=../CUSTOM/CustomField24.png"
