ref,department,url,batch_time,description,award_date,awardee,sum
2585EM22T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5310.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for Maintenance of Security and Electronics Systems at Lo Wu Correctional Institution, Tai Lam Centre for Women and Other Venues for Correctional Services Department / Burglar Alarm and Security Installation",Aug 2024,Chubb Hong Kong Limited,"$52,264,993.00"
2180EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5323.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance and Repair of, Alteration, Addition to, Fire Service Installations in Municipal Venues for the Government of the Hong Kong Special Administrative Region / Fire Service Installation",Aug 2024,REC Engineering Company Limited,"$74,629,780.00"
1775EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5306.html,2026-03-08 16:28:30.070572,"Term Contract for the Maintenance and Repair of, Alteration, Addition and Improvement Works to Electrical Installations Maintained by Hong Kong 2 Maintenance Sub-division of General Engineering Services Division / Electrical Installation",Aug 2024,Joint Effort Engineering (Asia) Limited,"$32,999,300.00"
1891EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5314.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Maintenance of Mechanical Installations for the Venues of Boundary Crossing Facilities and Transport Services Division for the Government of HKSAR / Mechanical Plant and Equipment Installation,Aug 2024,"Associated Engineers, Limited","$91,813,540.00"
1858EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5311.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Operation and Maintenance of Electrical, Mechanical and Other Installations for Municipal Venues in New Territories West of the Government of the Hong Kong Special Administrative Region / Electrical Installation",Aug 2024,Samba Engineering Limited,"$205,922,100.00"
2514EM22T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5242.html,2026-03-08 16:28:30.070572,"5 Years Term Contract for Provision of Maintenance, Modification and Installation Works for Split Cycle Offset Optimisation Technique (SCOOT) Traffic Control System and Smart Junctions / maintenance, modification and installation works for the Area Traffic Control (ATC) System of Tuen Mun and Yuen Long District as well as provision of first line maintenance for traffic signals & accessories equipment",Aug 2024,Yutraffic Limited and Siemens Limited Consortium,"$84,861,120.00"
2177EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5307.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of High Mast and High Bay Lightings for the Government of the Hong Kong Special Administrative Region / Industrial Type Electrical Installation,Aug 2024,Kum Shing Engineering Company Limited,"$20,138,128.00"
EMSD P/5-10/13 (2024),Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1789.html,2026-03-08 16:28:30.070572,Provision of Clerical Services for the Electrical and Mechanical Services Department / Term Contract for Supply of Temporary Clerks on As and When Required Basis.,Jul 2024,Apex Consultants Limited,"HK$8,645,000.00"
1714EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5285.html,2026-03-08 16:28:30.070572,Triennial Term Contract for The Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package Two of SC19) / includes comprehensive maintenance and repairing of lift installation at various premises of the Government of the Hong Kong Special Administrative Region,Jul 2024,Holake Hong Kong Lifts Limited,"$36,135,000.00"
2206EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5312.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Overhaul, Maintenance and Related Works of Water Treatment Installations at Various Swimming Pools in Hong Kong Special Administrative Region / Swimming Pool Water Treatment Installation",Jul 2024,"The Jardine Engineering Corporation, Limited","$197,566,200.00"
2482EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5317.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Operation and Maintenance of Air-conditioning Installations and Other Associated Facilities at Attended Municipal Venues in Kowloon / Air-conditioning Installation,Jul 2024,"Wenden Engineering Service Company, Limited","$84,498,668.00"
1723EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5283.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Maintenance and Repair of Burglar Alarm and Security Installation at Various Municipal Venues for the Government of the Hong Kong Special Administrative Region / Burglar Alarm and Security Installation,Jun 2024,G4S Security Systems (Hong Kong) Limited,"$10,297,120.00"
2084EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5301.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Operation and Maintenance of Air-conditioning Installations for Various Venues of Security and Vehicle Services Division in Kowloon Cluster / Air-conditioning Installation,May 2024,Young's Engineering Company Limited,"$93,316,656.00"
2497EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5300.html,2026-03-08 16:28:30.070572,"Provision of Maintenance and Modification Works of Data Acquisition Systems of Free-flow Tolling System in Lion Rock Tunnel, Shing Mun Tunnels and Tsing Sha Control Area (12 Months) / provide the maintenance service and modification works of Data Acquisition Systems of Free-flow Tolling System in Lion Rock Tunnel, Shing Mun Tunnels and Tsing Sha Control Area",May 2024,Autotoll Limited,"$22,390,000.00"
2350EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5302.html,2026-03-08 16:28:30.070572,"Five-year Term Contract for Maintenance, Modification and Installation Works of Sydney Coordinated Adaptive Traffic System (SCATS) / maintenance, modification and installation works for the Sydney Coordinated Adaptive Traffic System (SCATS) of Hong Kong Island, Tai Po and North District as well as provision of first line maintenance for traffic signals and accessories equipment",May 2024,Shun Hing Systems Integration Company Limited,"$53,029,628"
1240EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5308.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Engineering Services for E&M and Other Installations at Crematoria and Columbaria of the Government of the Hong Kong Special Administrative Region / Electrical Installation,May 2024,M & V Engineering (E & M) Limited,"$138,962,220.00"
1836EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5289.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (SG24) / comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region,May 2024,SIGMA Elevator (HK) Limited,"$53,035,200.00"
2151EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5284.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of TO23) / comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region,May 2024,Chevalier (HK) Limited,"$70,598,950.00"
2122EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5286.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of FT23) / comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region,May 2024,Fujitec (HK) Company Limited,"$23,468,564.00"
1013EM22T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5273.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of FT22E) / comprehensive maintenance and repair of escalator installations at various premises of the Government of the Hong Kong Special Administrative Region,May 2024,Fujitec (HK) Company Limited,"$18,533,380.00"
2475EM22T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5287.html,2026-03-08 16:28:30.070572,Triennial Term Contract for The Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (KO23) / comprehensive maintenance and repair of escalator installations at various premises of the Government of the Hong Kong Special Administrative Region,Apr 2024,Kone Elevator (HK) Limited,"$38,885,500.00"
1672EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5293.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Provision of Maintenance Service of Fixed X-ray Vehicle Inspection System at Shenzhen Bay Control Point / provision of maintenance services for Fixed X-ray Vehicle Inspection System at Shenzhen Bay Control Point,Apr 2024,Nuctech Hong Kong Company Limited,"$45,988,952.00"
2326EM22T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5238.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-Out Works, Replacement and Improvement Works to Health Sector Venues in New Territories West Region / Air Conditioning Installation",Apr 2024,Quad-Tech Engineering (H.K.) Company Limited,"$95,079,279.00"
