"card-image href","logourl src","card-title","card-title 3","info-item 2","info-item 4","info-item 6","info-item 8","info-item 10","info-item 11","info-item 12"
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488671/tokyo-buyers-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Tokyo Buyers Co Ltd","Tokyo Buyers Co Ltd","JAPAN","HKCEC","Hall 3FG","3G106","Coloured Gemstone Jewellery : Jade Jewellery, Coloured Gemstone Jewellery : Garnet Jewellery, Coloured Gemstone Jewellery : Opal Jewellery, Coloured Gemstone Jewellery : Fei Cui Jewellery, Coloured Gemstone Jewellery : Ruby Jewellery,","Coloured Gemstone Jewellery : Tourmaline Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery, Coloured Gemstone Jewellery : Coral Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488471/tokyo-diamond-dealer%E2%80%99s-club-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Tokyo Diamond Dealer’s Club Co Ltd","Tokyo Diamond Dealer’s Club Co Ltd","JAPAN","HKCEC","Hall 3FG","3G423","Coloured Gemstone Jewellery : Jade Jewellery, Coloured Gemstone Jewellery : Opal Jewellery, Diamond Jewellery : Fancy Colour, Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery,","Coloured Gemstone Jewellery : Sapphire Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489465/tokyo-jewels-inc","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Tokyo Jewels Inc","Tokyo Jewels Inc","JAPAN","HKCEC","Hall 3FG","3G502","Diamond Jewellery : Fancy Colour, Diamond Jewellery : White","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489203/tokyo-pearl-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Tokyo Pearl Co Ltd","Tokyo Pearl Co Ltd","JAPAN","AWE","Hall 11","11L10","Pearls : Cultured Saltwater : South Sea, Pearls : Cultured Saltwater : Akoya (J), Pearls : Cultured Saltwater : Keshi, Pearls : Cultured Saltwater : Tahitian","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489495/tomikura-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Tomikura Co Ltd","Tomikura Co Ltd","JAPAN","HKCEC","Hall 3FG","3G102","Coloured Gemstone Jewellery : Jade Jewellery, Coloured Gemstone Jewellery : Garnet Jewellery, Coloured Gemstone Jewellery : Opal Jewellery, Coloured Gemstone Jewellery : Fei Cui Jewellery, Coloured Gemstone Jewellery : Ruby Jewellery,","Coloured Gemstone Jewellery : Tourmaline Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489787/top-fancy-creation-limited","https://jewellerynet.com/admin-api/profile/company/603220/d2b4d101.png","Top Fancy Creation Limited","采昇創建有限公司","Hong Kong,S.A.R.,China","HKCEC","Hall 5FG","5F534","Silver Jewellery : Sterling Silver, Plain Precious Metal Jewellery : Gold Jewellery : Yellow","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488529/top-jewel-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Top Jewel Ltd","Top Jewel Ltd","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1D418","Diamond Jewellery : White","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488468/top-lucky-gold-jewellery-company-limited","https://jewellerynet.com/admin-api/profile/company/606318/42cb0061.jpeg","Top Lucky Gold Jewellery Company Limited","德運高珠寶有限公司","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1C328","Coloured Gemstone Jewellery : Jade Jewellery, Coloured Gemstone Jewellery : Fei Cui Jewellery, Diamond Jewellery : Fancy Colour, Coloured Gemstone Jewellery : Ruby Jewellery, Diamond Jewellery : White,","Wedding Jewellery : Wedding Bands, Coloured Gemstone Jewellery : Sapphire Jewellery, Wedding Jewellery : Engagement Jewellery, Pearl Jewellery : Natural Saltwater : South Sea","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488406/top-wave-jewellery-company-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Top Wave Jewellery Company Limited","Top Wave Jewellery Company Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 3B-E","3C438","LGD Jewellery : Fancy Colour, LGD Jewellery : White, LGD Jewellery : Gemstone","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490061/top-1-jewelry-manufactory-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Top-1 Jewelry Manufactory Limited","德信珠寶廠有限公司","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1B429","Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/493759/tourmaline-delight","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Tourmaline Delight","Tourmaline Delight","INDIA","AWE","Hall 10","10N35","","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490007/town-talk-polish-co-ltd","https://jewellerynet.com/admin-api/profile/company/605626/7e4862b9.png","Town Talk Polish Co Ltd","Ozasa International","UK","HKCEC","Hall 5C-E","5E306","E&S : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490096/trade-channel","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Trade Channel","Trade Channel","Hong Kong,S.A.R.,China","HKCEC","Hall 5C-E","5E112","Display Materials : Collections & Sets, Packaging Materials : Jewellery/Watch Boxes, Display Materials : Display Components, Display Materials : Speciality Disp., Packaging Materials : Cases/Boxes","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488719/treasure-antique-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Treasure Antique Co Ltd","北京觅藏商贸有限公司","CHINA","HKCEC","Convention Hall","CHL08","Antique & Vintage : Antique Jewellery, Jewellery Watches : Watches w/ Gold Cases","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/492535/treasure-gallery","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Treasure Gallery","Treasure Gallery","Hong Kong,S.A.R.,China","HKCEC","Hall 3FG","3F625","Coloured Gemstone Jewellery : Jade Jewellery, Coloured Gemstone Jewellery : Garnet Jewellery, Antique & Vintage : Antique Jewellery, Coloured Gemstone Jewellery : Fei Cui Jewellery, Coloured Gemstone Jewellery : Ruby Jewellery,","Coloured Gemstone Jewellery : Tourmaline Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery, Coloured Gemstone Jewellery : Amber Jewellery, Coloured Gemstone Jewellery : Coral Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488812/treasure-gems-company-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Treasure Gems Company Limited","Treasure Gems Company Limited","THAILAND","AWE","Hall 6","6Q32","Coloured Gemstones : Emerald, Coloured Gemstones : Garnet, Coloured Gemstones : Ruby, Coloured Gemstones : Sapphire","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/498048/trencadism","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Trencadism","Trencadism","KOREA","HKCEC","Hall 3FG","3G826","Diamond Jewellery : White, Wedding Jewellery : Wedding Bands, Men Jewellery","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490297/trendy-group-international-holdings-%E2%80%93-tgi","https://jewellerynet.com/admin-api/profile/company/606774/eae9c031.gif","Trendy Group International Holdings – TGI","新意集團國際控股有限公司","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1E202","Diamond Jewellery : Fancy Colour, Diamond Jewellery : White","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/491903/tri-gem-jewelry-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Tri Gem Jewelry Co Ltd","青岛三宝珠宝有限公司","CHINA","HKCEC","Hall 5FG","5G135","Silver Jewellery : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489570/trillion-emerald-inc","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Trillion Emerald Inc","Trillion Emerald Inc","USA","AWE","Hall 8","8J07","Coloured Gemstones : Emerald, Jewellery Mfg Services : Coloured Gemstone Jewellery, Coloured Gemstones : Ruby, Coloured Gemstones : Sapphire","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/495446/trillion-jewels-private-ltd","https://jewellerynet.com/admin-api/profile/company/843941/34c4d931.jpg","Trillion Jewels Private Ltd","Trillion Jewels Private Ltd","INDIA","AWE","Hall 10","10N13","Coloured Gemstones : Emerald","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/495007/trillion-star-(hk)-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Trillion Star (HK) Limited","Trillion Star (HK) Limited","Hong Kong,S.A.R.,China","AWE","Hall 9","9B07","Diamonds : White : Below 1 ct.","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489028/triluck-(hk)-limited","https://jewellerynet.com/admin-api/profile/company/605610/d30a49ab.jpeg","Triluck (HK) Limited","Triluck (HK) Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1D334","Coloured Gemstone Jewellery : Fei Cui Jewellery, Diamond Jewellery : White, Diamond Jewellery : Fancy Colour, Coloured Gemstone Jewellery : Ruby Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery,","Coloured Gemstone Jewellery : Emerald Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489330/trinidad-sarl","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Trinidad Sarl","Trinidad Sarl","MONACO","HKCEC","Convention Hall","CHD05","Antique & Vintage : Vintage Jewellery, Antique & Vintage : Antique Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery,","Coloured Gemstone Jewellery : Emerald Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488915/trinity-jewellery-limited","https://jewellerynet.com/admin-api/profile/company/606558/a51f28c9.jpeg","Trinity Jewellery Limited","Trinity Jewellery Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1B322","Coloured Gemstone Jewellery : Jade Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery, Diamond Jewellery : Fancy Colour, Coloured Gemstone Jewellery : Others,","Coloured Gemstone Jewellery : Sapphire Jewellery, Wedding Jewellery : Engagement Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery, Pearl Jewellery : Natural Saltwater : South Sea, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/502470/trioro-gold","https://exhibitors.informamarkets-info.com/layout-fresh/assets/images/ads/2022JGW/2026JGW_empty.png","Trioro Gold","Trioro Gold","TÜRKİYE","HKCEC","Hall 3B-E","3C316","Diamond Jewellery : White, Diamond Jewellery : Fancy Colour, Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Plain Precious Metal Jewellery : Gold Jewellery : Rose","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/492545/tristar-diamonds-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Tristar Diamonds Limited","Tristar Diamonds Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 3B-E","3E527","Diamond Jewellery : Fancy Colour, Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery, Coloured Gemstone Jewellery : Others, Wedding Jewellery : Wedding Bands,","Wedding Jewellery : Engagement Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery, Diamond/ Coloured Gemstone Simulants Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489978/true-gems","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","True Gems","True Gems","INDIA","AWE","Hall 10","10L29","Coloured Gemstones : Tourmaline, Coloured Gemstones : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488855/trust-gems","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Trust Gems","Trust Gems","SRI LANKA (REP OF)","AWE","Hall 8","8F14","Coloured Gemstones : Ruby, Coloured Gemstones : Sapphire, Coloured Gemstones : Tourmaline, Coloured Gemstones : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489427/try-once-gems-and-jewellery","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Try Once Gems And Jewellery","Try Once Gems And Jewellery","SRI LANKA (REP OF)","AWE","Hall 8","8G01","Coloured Gemstones : Ruby, Coloured Gemstones : Sapphire, Coloured Gemstones : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489523/ts-trading-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","TS Trading Co Ltd","TS Trading Co Ltd","JAPAN","HKCEC","Hall 3FG","3G133","Coloured Gemstone Jewellery : Ruby Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Sapphire Jewellery, Pearl Jewellery : Natural Saltwater : Akoya, Plain Precious Metal Jewellery : Gold Jewellery : White,","Pre-owned / Second-hand / Green Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Plain Precious Metal Jewellery : Platinum Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489048/tsai-an-ho","https://jewellerynet.com/admin-api/profile/company/3404567/1b7bff86.jpg","Tsai An Ho","Tsai An Ho","TAIWAN,CHINA","HKCEC","Hall 1A-E","1A330","Coloured Gemstone Jewellery : Fei Cui Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery, Diamond Jewellery : Fancy Colour, Coloured Gemstone Jewellery : Tourmaline Jewellery,","Coloured Gemstone Jewellery : Others, Coloured Gemstone Jewellery : Sapphire Jewellery, Precious Metals : Others, Jewellery Mountings : Other Metals, Coloured Gemstone Jewellery : Emerald Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488424/tsarina-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Tsarina Limited","Tsarina Limited","Hong Kong,S.A.R.,China","AWE","Hall 10","10M25","Coloured Gemstones : Emerald, Coloured Gemstones : Garnet, Coloured Gemstones : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490121/tsavorite-factory-(usa)-inc","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Tsavorite Factory (USA) Inc","Tsavorite Factory (USA) Inc","USA","AWE","Hall 8","8H08","Coloured Gemstones : Garnet, Coloured Gemstones : Sapphire, Coloured Gemstones : Tourmaline, Coloured Gemstones : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488738/tsukaki-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Tsukaki Co Ltd","Tsukaki Co Ltd","JAPAN","HKCEC","Hall 3FG","3G617","Coloured Gemstone Jewellery : Jade Jewellery, Coloured Gemstone Jewellery : Garnet Jewellery, Coloured Gemstone Jewellery : Opal Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery,","Coloured Gemstone Jewellery : Tourmaline Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery, Coloured Gemstone Jewellery : Coral Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery, Pearl Jewellery : Cultured Saltwater : Akoya (J)","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490310/tt-jewelry-inc","https://jewellerynet.com/admin-api/profile/company/3928919/32d53772.jpg","TT Jewelry Inc","TT Jewelry Inc","USA","HKCEC","Hall 3B-E","3C605","Diamond Jewellery : Fancy Colour, Diamond Jewellery : White, Precious Metals : Silver, LGD Jewellery : Fancy Colour, LGD Jewellery : White,","Jewellery Mountings : Gold, Jewellery Mountings : Silver, Precious Metals : Gold, LGD Jewellery : Gemstone, Precious Metals : Platinum","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/502466/tuana-jewellery","https://exhibitors.informamarkets-info.com/layout-fresh/assets/images/ads/2022JGW/2026JGW_empty.png","Tuana Jewellery","Tuana Jewellery","TÜRKİYE","HKCEC","Hall 3B-E","3C311","Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Precious Metals : Gold, Men Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Rose","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/501392/tulu---co-inc","https://exhibitors.informamarkets-info.com/layout-fresh/assets/images/ads/2022JGW/2026JGW_empty.png","Tulu & Co Inc","Tulu & Co Inc","USA","HKCEC","Hall 5FG","5F312","Coloured Gemstone Jewellery : Opal Jewellery, Precious Metals : Silver, Synthetic Gemstone Jewellery, Silver Jewellery : Sterling Silver, Precious Metals : Gold","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/497793/tvn-tech-srl","https://jewellerynet.com/admin-api/profile/company/3588127/6a5ef31a.jpg","TVN Tech Srl","TVN Tech Srl","ITALY","HKCEC","Hall 5C-E","5E417","E&S : Chain-making Machines and Supplies, E&S : Finishing and Polishing Equipment,  Tools and Supplies, E&S : Wire-drawing Machines and Tools, E&S : Other Jewellery Production E&S,","E&S : Others, Tech. : Tech. for Jewellery Mfg, E&S : Assaying Equipment & Tools, E&S : Milling Machines, E&S : Refining Equipment and Tools, E&S : Rolling Mills","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/498345/twinkle-creation-company-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Twinkle Creation Company Limited","Twinkle Creation Company Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1E437","Diamond Jewellery : White, Diamond Jewellery : Fancy Colour","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/502514/twinkle-diamond-jewellery-(india)-pvt-ltd","https://exhibitors.informamarkets-info.com/layout-fresh/assets/images/ads/2022JGW/2026JGW_empty.png","Twinkle Diamond Jewellery (India) Pvt Ltd","Twinkle Diamond Jewellery (India) Pvt Ltd","INDIA","HKCEC","Hall 3B-E","3C124","Diamond Jewellery : White, Diamond Jewellery : Fancy Colour, Wedding Jewellery : Wedding Bands, Wedding Jewellery : Engagement Jewellery, Jewellery Findings : Bails,","Pearl Jewellery : Cultured Freshwater : Beaded, Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488822/twinstar-packaging-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Twinstar Packaging Limited","利宝莱國際有限公司","Hong Kong,S.A.R.,China","HKCEC","Hall 5C-E","5E202","Packaging Materials : Jewellery/Watch Boxes, Packaging Materials : Tissue & Wrapping Paper, Packaging Materials : Cases/Boxes, Packaging Materials : Pouches, Packaging Materials : Ribbons/Bows,","Packaging Materials : Totes & Bags, Packaging Materials : Others","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/491926/tyani-collection","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Tyani Collection","Tyani Collection","Hong Kong,S.A.R.,China","HKCEC","Hall 3B-E","3E320","Diamond Jewellery : White","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488404/tz-gems-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","TZ Gems Co Ltd","TZ Gems Co Ltd","THAILAND","AWE","Hall 6","6S18","Stones : Rough Stones, Minerals : Crystals, Ornamentals : Mineral Specimens, Minerals : Rough Minerals, Coloured Gemstones : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488688/uc-silver","https://jewellerynet.com/admin-api/profile/company/605438/8f2dd8f1.png","UC Silver","UC Silver","INDONESIA","HKCEC","Hall 5FG","5F215","Silver Jewellery : Sterling Silver","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490117/uchihara-co-ltd","https://jewellerynet.com/admin-api/profile/company/603978/a9163d21.jpg","Uchihara Co Ltd","Uchihara Co Ltd","JAPAN","HKCEC","Grand Hall","GHA20","Diamond Jewellery : White, Wedding Jewellery : Wedding Bands, Wedding Jewellery : Engagement Jewellery","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489756/uki-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Uki Co Ltd","Uki Co Ltd","JAPAN","AWE,HKCEC","Hall 11,Hall 3FG","11R32,3F324","Pearls : Cultured Saltwater : South Sea, Pearls : Cultured Saltwater : Akoya (J), Pearls : Cultured Saltwater : Keshi, Pearls : Cultured Saltwater : Tahitian","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490196/ultrarich-jewellery-manufacturer-limited","https://jewellerynet.com/admin-api/profile/company/603236/4deb1edb.jpeg","Ultrarich Jewellery Manufacturer Limited","瑞豐珠寶製品有限公司","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1E233","Coloured Gemstone Jewellery : Fei Cui Jewellery, Coloured Gemstone Jewellery : Ruby Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Sapphire Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488578/ume-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","UME Co Ltd","UME Co Ltd","JAPAN","HKCEC,AWE","Hall 3FG,Hall 9","3G112,9B14","Diamonds : Fancy Colour : 1 ct. or above, Coloured Gemstones : Emerald, Diamonds : White : 1 ct. or above, Diamonds : Fancy Colour : Below 1 ct., Pearls : Cultured Saltwater : Akoya (J),","Diamonds : White : Below 1 ct., Coloured Gemstones : Ruby, Coloured Gemstones : Sapphire","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489613/umicore-galvanotechnik-gmbh","https://jewellerynet.com/admin-api/profile/company/639484/ffc7a68f.jpg","Umicore Galvanotechnik GmbH","Umicore Galvanotechnik GmbH","GERMANY","HKCEC","Hall 5C-E","5E502","Precious Metals : Silver, Precious Metals : Ruthenium, Precious Metals : Palladium, Precious Metals : Gold, Precious Metals : Platinum,","Precious Metals : Rhodium","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489845/uni-design-jewellery-pvt-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Uni Design Jewellery Pvt Ltd","Uni Design Jewellery Pvt Ltd","INDIA","HKCEC","Hall 3B-E","3B305","Antique & Vintage : Vintage Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery, Diamond Jewellery : Fancy Colour, Coloured Gemstone Jewellery : Sapphire Jewellery,","Seasonal Jewellery, Wedding Jewellery : Wedding Bands, Wedding Jewellery : Engagement Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489990/uniblue-(hk)-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Uniblue (HK) Limited","Uniblue (HK) Limited","Hong Kong,S.A.R.,China","AWE","Hall 5","5A01","Diamonds : Fancy Colour : 1 ct. or above, Diamonds : White : 1 ct. or above, Diamonds : Fancy Colour : Below 1 ct., Diamonds : White : Below 1 ct.","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489367/unico-jewellery-limited","https://jewellerynet.com/admin-api/profile/company/603248/8812a831.png","Unico Jewellery Limited","Unico Jewellery Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 3B-E","3E524","Coloured Gemstone Jewellery : Jade Jewellery, Coloured Gemstone Jewellery : Garnet Jewellery, Coloured Gemstone Jewellery : Ruby Jewellery, Diamond Jewellery : Fancy Colour, Diamond Jewellery : White,","Coloured Gemstone Jewellery : Sapphire Jewellery, Wedding Jewellery : Engagement Jewellery, Pearl Jewellery : Cultured Saltwater : South Sea, LGD Jewellery : White, LGD Jewellery : Gemstone","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489539/unicorn-jewelry-design-co-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Unicorn Jewelry Design Co Limited","Unicorn Jewelry Design Co Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1B428","Coloured Gemstone Jewellery : Garnet Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery, Diamond Jewellery : Fancy Colour, Coloured Gemstone Jewellery : Tourmaline Jewellery,","Coloured Gemstone Jewellery : Sapphire Jewellery, Pearl Jewellery : Natural Saltwater : Akoya, Pearl Jewellery : Natural Freshwater : Baroque, Pearl Jewellery : Natural Saltwater : South Sea","etc..."
