"item href","cover src","title","desc 2","desc 4","desc 6"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37083&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","德州大迈电器有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37084&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","云南花之流健康产业发展股份有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37085&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","西安瑞蔻生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37086&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州流川文化艺术有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37087&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","河北诗慕琦工艺美术品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37088&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","上海浯柒生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37089&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","海南思洛科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37090&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","美纯投资控股（广州）有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37091&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","南京小裂变网络科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37092&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","西安惊鸿美业商业运营管理合伙企业（有限合伙）","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37093&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","丹东欣时代生物医药科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37094&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","北京有竹居网络技术有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37095&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","SHENZHEN JIBEN PACKAGING MATERIALS CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37096&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","四川省小池生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37097&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","重庆维妮娅美体内衣有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37098&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州市顺亿泰供应链管理有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37099&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","西安天健康养养生保健服务有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37100&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","沈阳市沈河区天姿薇化妆品商行","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37101&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","上海恒意得信息科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37102&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","上海博丝国际贸易有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37103&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","JIAXING KAIJIN PACKAGING CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37104&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","UPPERCUT DELUXE","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37105&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","SUZHOU BOSHI JIMI BIOTECHNOLOGY CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37106&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","暨南医药研究（广州）有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37107&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州劲翔智能包装机械有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37108&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Ningbo Jiemei Plastic Industry Technology Co.,Ltd","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37109&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州九紫灵动国学文化传播有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37110&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","enokon","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37111&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","SHANGHAI AIXI TRADING CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37112&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","ALBESS FOR COSMETICS AND BEAUTY PRODUCTS","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37113&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州斐语生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37114&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","国兰（广州）生物医药科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37115&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","博科控股集团有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37116&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","东阳市纤絮贸易有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37117&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","义乌市凯发塑料制品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37118&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","XINHUA INTERNATIONAL MEDICINE（BEIJING）CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37119&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","八橙科技（广州）有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37120&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","DONGGUAN DETAI PAPER PRODUCTS CO.,LIMITED","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37121&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","粤汇发（广州）智能科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37122&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","北京冻龄空间科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37123&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州洛爱生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37124&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州佳鑫包装材料有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37125&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","浙江戴玛生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37126&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州暨达药业有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37127&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","DONGGUAN SHUANGLI MAGNETIC PRODUCTS CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37128&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","汕头市尚熙健康用品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37129&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","GUANGDONG XINZHONGDE INTELLIGENT TECHNOLOGY  CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37130&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","JIANGXI GAITIAN LING MEDICINE CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37131&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Hefei Yulaimei Biotechnology Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37132&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","江苏北氢康科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37133&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","上海叶果贸易有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37134&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","入心美学形象文化传播（广州）有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37135&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","徐州艺源玻璃制品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37136&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","深圳市痣福缘美容服务有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37137&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","宁波菲莫智能科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37138&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","铭豪新材料智造产业（深圳）有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37139&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","南昌软饭硬吃跨境电商有限责任公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37140&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","宝元（广州）印刷包装有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37141&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","东莞市大朗睫佬板化妆品商行（个体工商户）","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37142&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","汕头市澄海区世茂福晟玩具厂","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37143&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","四平华科生物技术有限责任公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37144&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","海南经济特区丽滋卡尔科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37145&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州科荟泽生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37146&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州海沛格尔医疗科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37147&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","山东奥博森生物药业股份有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37148&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广东省古草集生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37149&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","烟台兰琪化妆品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37150&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Guangzhou Wan Song Tang Biotechnology Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37151&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","钟祥市小灵猫健康产业有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37152&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Ningbo Lvtai Commodity Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37153&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州药大医学研究有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37154&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","揭阳市雅玲日用百货有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37155&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","佛山市科莱堡设备有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37156&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","TIMBERPORT INTERNATIONAL LIMITED","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37157&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","东莞恒医生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37158&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","ECOLITE WELLBEING（GD）CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37159&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","丽水美学生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37160&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Peninsula","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37161&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","杭州赛德曼生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37162&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","深圳市源龄之季生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37163&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","湖南美柏生物医药有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37164&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Guangdong Little Cotton Nonwoven Products Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37165&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","佛山市博昇美甲科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37166&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","湖南智善医疗科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37167&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","宁波杰利智能科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37168&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Soulsight AP Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37169&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","THE MOSSI","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37170&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Universal Pharmaceuticals Limited","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37171&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","GUANGDONG CIHUI BIOTECHNOLOGY CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37172&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州香雅堂日用品实业有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37173&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","上海自然美三联化妆品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37174&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州市生华生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37175&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广东凯美生物医药科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37176&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","HUIZHOU CAILANG PRINTING PRODUCTS CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37177&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","东海县源润新材料有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37178&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","亚柏菲国际股份有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37179&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州泊钥贸易有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37180&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","上海遇绣美容科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37181&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","瑞悦国际贸易（深圳）有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37182&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","天津星一美商贸有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37183&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州珂伊美化妆品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37184&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","北京酷仔韩际服装设计有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37185&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","江苏宜和宜美生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37186&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","无锡爱脸家族皮肤管理有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37187&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","辽宁科源环保设备有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37188&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","伊通满族自治县伊通镇隆岩睫毛加工厂","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37189&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州华盛美美甲用品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37190&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","北京爱渼丝生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37191&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","TOUCHBEAUTY BEAUTY&HEALTH (SHENZHEN) CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37192&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州市千头贸易有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37193&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","深圳市前海运德供应链管理有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37194&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","深圳市欧蒙设计有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37195&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","宁波观鸿文化传媒有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37196&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Wenyan Information Technology (Shanghai) Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37197&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","蚌埠市蚌山区发迪黑白发养护中心","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37198&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州春肌漫生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37199&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","青州市瘦倾城美容美体中心","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37200&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","中广文投（陕西）教育科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37201&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","诺岚（广州）医药生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37202&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","WENZHOU HUIFAN PACKAGING CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37203&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","江苏博安医疗科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37204&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","宁波伊霖竹艺科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37205&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","南京太虎自动化科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37206&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Quali-Tech(Canton)Consultation Co.,Ltd","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37207&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","上海奥斯缇欧商务咨询服务有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37208&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","通州区川姜镇君华美容店","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37209&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","江门霏尔电子科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37210&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","佛山市韩耀医疗器械有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37211&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","东海县嘎里给给美妆有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37212&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","菲尔思（广州）品牌运营有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37213&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","YEKEEY（GUANGZHOU）PHARMACEUTICAL EQUIPMENT CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37214&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","四川百科美生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37215&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","腾冲益源生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37216&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Baihui Jutong (Shenzhen) Industry Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37217&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","SUZHOU BAOHE ELECTRONIC TECHNOLOGY CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=37218&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","江西视倍加生物医药有限公司","Professional beauty","other","No"
