"tablescraper-selected-row","tablescraper-selected-row 2","shenzhen","tablescraper-selected-row 3","shopUrl href","shopUrl src"
"Shanghai Huayin Machinery Co.,Ltd.","8P50","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/shanghai-huayin-machinery-coltd-userId-143645.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Trifecta Pharma Co.,Ltd","9J70","China Mainland","Finished Dosage","https://www.pharmasources.com/company-home/shanghai-trifecta-pharma-coltd-userId-141454.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Candy Machine Co., Ltd.","8F90","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/shanghai-candy-machine-co-ltd-userId-157535.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SHANGHAI KODILIN TECHNOLOGY CO., LTD.","7D69","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/shanghai-kodilin-technology-co-ltd-userId-156956.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Kesi Packaging Machinery Co.,Ltd.","9M56","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/shanghai-kesi-packaging-machinery-coltd-userId-141574.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SHANGHAI RAAS BLOOD PRODUCTS CO.,LTD.","9J38","China Mainland","Biotech","https://www.pharmasources.com/company-home/shanghai-raas-blood-products-coltd-userId-157100.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Record Pharmaceuticals Co., Ltd.","9I21","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/shanghai-record-pharmaceuticals-co-ltd-userId-148116.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Lianlu Industrial Co.,Ltd.","9F82","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/shanghai-lianlu-industrial-coltd-userId-140954.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Neelikon Food Dyes & Chemicals Ltd.","9H82","China Mainland","Pharma Excipients","https://www.pharmasources.com/company-home/shanghai-neelikon-food-dyes-chemicals-lt-userId-144311.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Pallet Plastic Industry Co. , Ltd","9P09","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/shanghai-pallet-plastic-industry-co-ltd-userId-147583.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SHANGHAI PLUMINO AMINO ACID CO., LTD.","9M39","China Mainland","Biotech","https://www.pharmasources.com/company-home/shanghai-plumino-amino-acid-co-ltd-userId-156141.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai nucbiotech Co., Ltd.","7F20","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/shanghai-nucbiotech-co-ltd-userId-156859.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Tablet Press Mechanical Componen","8D06","China Mainland","Smart Manufacturing","https://www.pharmasources.com/company-home/shanghai-tablet-press-mechanical-compone-userId-141178.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Weiyuan Fine Fluorine S. & D. Co., LTD.","9E88","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/shanghai-weiyuan-fine-fluorine-s-d-co-lt-userId-147017.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai WEIPU Testing Technology Group Co., LTD.","7C31-C1","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/shanghai-weipu-testing-technology-group--userId-142434.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Vigovita Biotech Co., Ltd.","9E90","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/shanghai-vigovita-biotech-co-ltd-userId-145406.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SHANGHAI SINA LIGHT INDUSTRY MECHANICAL DEVICE CO.,LTD","8A39","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/shanghai-sina-light-industry-mechanical--userId-144646.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai InnoPac Medical Technology Co.,Ltd","9A12","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/shanghai-innopac-medical-technology-colt-userId-146352.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Yabaiyan Medical Technology Co., Ltd","7B15-A6","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/shanghai-yabaiyan-medical-technology-co--userId-157533.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SHANGHAI YIHENG INSTRUMENTS CO., LTD.","8F50","China Mainland","Laboratory Instruments & Equipment","https://www.pharmasources.com/company-home/shanghai-yiheng-instruments-co-ltd-userId-147926.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai En Xutai Biotechnology Co.,Ltd.","9L36","China Mainland","Biotech","https://www.pharmasources.com/company-home/shanghai-en-xutai-biotechnology-coltd-userId-156380.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"eSonics Group","9A15","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/esonics-group-userId-144130.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai E & Long Chemical Co., Ltd.","9D80","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/shanghai-e-long-chemical-co-ltd-userId-145297.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"YinChin Automation Group","8P26","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/yinchin-automation-group-userId-157455.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Yingqi Desiccant Co., Ltd.","9D25","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/shanghai-yingqi-desiccant-co-ltd-userId-146953.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Unique Machinery Technology Co.,Ltd.","8C06","China Mainland","Smart Manufacturing","https://www.pharmasources.com/company-home/shanghai-unique-machinery-technology-col-userId-140655.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Yoke Instrument Co., Ltd.","8G72","China Mainland","Laboratory Instruments & Equipment","https://www.pharmasources.com/company-home/shanghai-yoke-instrument-co-ltd-userId-146611.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shanghai Yunzi Medicine Technology Co. Ltd.","9I20","China Mainland","AI Tech & Contract Service","https://www.pharmasources.com/company-home/shanghai-yunzi-medicine-technology-co-lt-userId-156192.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"HQ Pharma","9K76","China Mainland","Finished Dosage","https://www.pharmasources.com/company-home/hq-pharma-userId-147055.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SUPMAKE TECHNOLOGY CO.,LTD.","9P16","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/supmake-technology-coltd-userId-156652.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SHAOXING HANTAI PHARMACEUTICAL CO., LTD.","9I79","China Mainland","Pharma Excipients","https://www.pharmasources.com/company-home/shaoxing-hantai-pharmaceutical-co-ltd-userId-156755.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"MINSHENG GROUP SHAOXING PHARMACEUTICAL CO.,LTD","9H33","China Mainland","AI Tech & Contract Service","https://www.pharmasources.com/company-home/minsheng-group-shaoxing-pharmaceutical-c-userId-139899.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shaoxing Zejun Pharmaceuticals Co.,Ltd","9G60","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/shaoxing-zejun-pharmaceuticals-coltd-userId-146838.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SHENZHEN AGILEEN TECHNOLOGIES CO.,LTD","8A79","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/shenzhen-agileen-technologies-coltd-userId-157480.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"BIOCOMMA LIMITED","9M32","China Mainland","Biotech","https://www.pharmasources.com/company-home/biocomma-limited-userId-157570.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"HYBIO PHARMACEUTICAL CO., LTD.","9M33","China Mainland","Biotech","https://www.pharmasources.com/company-home/hybio-pharmaceutical-co-ltd-userId-146317.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shenzhen Kangtai Biological Products Co.,Ltd.","9L37","China Mainland","Biotech","https://www.pharmasources.com/company-home/shenzhen-kangtai-biological-products-col-userId-146496.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shenzhen LiYing Biotechnology Co., ltd","7C31-B2","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/shenzhen-liying-biotechnology-co-ltd-userId-157545.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Global Starway Synergy Co.,Ltd.","9L39","China Mainland","Biotech","https://www.pharmasources.com/company-home/global-starway-synergy-coltd-userId-145426.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Readline Biotech","9K39","China Mainland","Biotech","https://www.pharmasources.com/company-home/readline-biotech-userId-146314.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shenzhen Senbai Pharmaceutical Biotechnology Co., Ltd.","7B21","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/shenzhen-senbai-pharmaceutical-biotechno-userId-157508.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shenzhen Bestfoil Material Technology Co.,Ltd.","9D05","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/shenzhen-bestfoil-material-technology-co-userId-141978.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SHENZHEN ASSOCIATION OF TESTERS AIND ANALYSTS","7N06","China Mainland","Laboratory Instruments & Equipment","",""
"Shenzhen Winick Technology Co., Ltd.","9M79","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/shenzhen-winick-technology-co-ltd-userId-157495.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shenzhen Jingzhuo Fluid Technology Co., Ltd.","8A80","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/shenzhen-jingzhuo-fluid-technology-co-lt-userId-148009.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shenzhen Likang Project Equipment Trading Co, Ltd","9M77","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/shenzhen-likang-project-equipment-tradin-userId-141081.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shenzhen Sungening Bio-medical Co.,Ltd","9L07","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/shenzhen-sungening-bio-medical-coltd-userId-141689.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Sunji & Co., Ltd.","9D75","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/sunji-co-ltd-userId-140031.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SINOBRIGHT Pharma Import & Export Co.,Ltd.","9G12","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/sinobright-pharma-import-export-coltd-userId-139823.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shenzhen Yunjing Lighting Technology Co.,Ltd.","8C65","China Mainland","Clean Technology","https://www.pharmasources.com/company-home/shenzhen-yunjing-lighting-technology-col-userId-146286.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shenzhen Sijia Pharmaceutical Co., Ltd.","9F27","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/shenzhen-sijia-pharmaceutical-co-ltd-userId-145334.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shenzhen Oriental Pharmaceutical Co., Ltd.","9C69","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/shenzhen-oriental-pharmaceutical-co-ltd-userId-139994.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"STIK Instrument Equipment (Shanghai)Co.,Ltd","8G26","China Mainland","Laboratory Instruments & Equipment","https://www.pharmasources.com/company-home/stik-instrument-equipment-shanghaicoltd-userId-146723.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jianhe Biotech Co., Ltd.","7E30","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/jianhe-biotech-co-ltd-userId-140130.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shijiazhuang Jinda gelatin Co., LTD","9H78","China Mainland","Pharma Excipients","https://www.pharmasources.com/company-home/shijiazhuang-jinda-gelatin-co-ltd-userId-146483.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shijiazhuang CREADY Pharmaceutical R&D Inc","9H36","China Mainland","AI Tech & Contract Service","https://www.pharmasources.com/company-home/shijiazhuang-cready-pharmaceutical-rd-in-userId-146746.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Keyuan Machinery Equipment Co ., Ltd","8A53","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/keyuan-machinery-equipment-co-ltd-userId-146998.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shijiazhuang Xinfuda Medical Packaging Co.,Ltd","9C41","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/shijiazhuang-xinfuda-medical-packaging-c-userId-147683.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"STAR-K CERTIFICATION ADVISERS (SHANGHAI) CO., LTD","7D18","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/star-k-certification-advisers-shanghai-c-userId-156376.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"World Courier (Shanghai) Co., Ltd","9G27","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/world-courier-shanghai-co-ltd-userId-142863.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SIEHE SMART EQUIPMENT (SHANGHAI) CO.,LTD.","8E06","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/siehe-smart-equipment-shanghai-coltd-userId-156099.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Sichuan Bojia Pharmaceutical Co., Ltd","9M37","China Mainland","Biotech","https://www.pharmasources.com/company-home/sichuan-bojia-pharmaceutical-co-ltd-userId-141865.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SICHUAN DINGKE PHARMACEUTICAL CO., LTD.","7A05","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/sichuan-dingke-pharmaceutical-co-ltd-userId-156522.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Tofflon Pharmaceutical Packaging","9A13","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/tofflon-pharmaceutical-packaging-userId-156153.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"FAMACY GROUP CO., LTD.","7B17","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/famacy-group-co-ltd-userId-141751.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Sichuan Kang Lian Biosci.Co.,Ltd.","7E26","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/sichuan-kang-lian-bioscicoltd-userId-146044.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SICHUAN QINGMU PHARMACEUTICAL CO.,LTD.","9J66","China Mainland","Finished Dosage","https://www.pharmasources.com/company-home/sichuan-qingmu-pharmaceutical-coltd-userId-140982.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Sichuan Renan Pharmaceutical Co., Ltd.","9B55","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/sichuan-renan-pharmaceutical-co-ltd-userId-156293.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Sichuan Xieli Pharmaceutical Co., Ltd.","9G20","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/sichuan-xieli-pharmaceutical-co-ltd-userId-146852.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Sichuan Neo-Green Pharmaceutical Technology Development Co., Ltd.","7C20","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/sichuan-neo-green-pharmaceutical-technol-userId-157523.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
