url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Contact Person,Office Address,Country/Region,Brands,Position
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Xindelong-Textile-Co-Ltd/1S00OUUZ9,,Chinese Mainland,,Clothing/ Garments,,,,Ms tong Zhao,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Xiong-Zai-Jewelry-Co-LTD/1S00OZGXT,,Chinese Mainland,,Fashion Accessories,,,,Yongxin Xie,"Room822, No.111 Taikang Road, Yuexiu District, Guangzhou Guangdong, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/GUANGZHOU-YUNNES-CLOTHING-CO-LTD-/1S00OXWD1,,Chinese Mainland,,,,,,Mr KEN CHEN,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HANGZHOU-SHUANGMAI-TRADING-CO-LTD/1S00P1O5X,,Chinese Mainland,,Clothing/ Garments,,,,TOM XUAN,"Room 1821, New World Tower, No. 1870 Binsheng Road, Changhe Street, Binjiang District, Hangzhou, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HANGZHOU-XIANGFA-TEXTILES-CO-LTD/1S00OUUQ0,,Chinese Mainland,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Dr JIANXIANG XIANG,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-qianqianqiyi-knittingco-ltd/1S00OYFOL,,Chinese Mainland,,Clothing/ Garments,,,,Ms Ling Ling Guo,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Texland-I-E-Co-Ltd-/1X04LQ4Q,Manufacturer,"Hangzhou, Zhejiang, Chinese Mainland",,"Clothing/ Garments, Fashion, Eyewear & Accessories","Eastern Europe, Korea, Western Europe",,,Mr Xun Chen,"Rm 507, Fortune Plaza Office Building, No. 65 Huan Cheng North Road, Hangzhou, Zhejiang, China China.",Chinese Mainland,,General Manger
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huafang-Co-Ltd/1S00OJAPN,,Chinese Mainland,,"Textiles, Fabrics & Yarns",,,,Dr JIANFENG FU,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/InResST/1S00P1E1J,,Chinese Mainland,,"Textiles, Fabrics & Yarns",,,,Mr KWUN HUNG LAM,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Innotech-Textile-Co-Ltd-/1S00P06CU,,Thailand View details Factory & Facility,,,,,,Ms Nutra Uttamapinant,,Thailand,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/International-Victory-Joint-Stock-Company/1S00P1DU5,,Vietnam,,"Textiles, Fabrics & Yarns",,,,Nguyet Phan,"the 6 floor, Viet A Building, 9 Duy Tan, Dich Vong Hau, Cau Giay District, Hanoi City, Vietnam",Vietnam,,CEO
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Intimiti-Pty-Ltd/1S00OYBRG,,Australia,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Dr Simon Pereira,,Australia,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/JIANGXI-JINRUN-GARMENTS-CO-LTD/1S00P052P,,Chinese Mainland,,"Clothing/ Garments, Fashion Accessories",,,,Jian Zhang,"3rd Floor, Building 2, No.1699 Dongsheng Avenue, Qingshanhu District, Nanchang City, Jiangxi Provin China",Chinese Mainland,,General Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/JIAXING-XINGTUO-IMP-EXP-CO-LTD/1S00OJ5JA,,Chinese Mainland View details Factory & Facility,,,,,,Mrs yajuan chen,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangsu-Hongdou-Imp-Exp-Co-Ltd/1S00OMV2Z,,Chinese Mainland,,,,,,Minhong Ji,"Gangxia town, Wuxi city, Jiangsu,",Chinese Mainland,,Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangsu-Sunfeng-Special-Material-Technology-Co-Ltd/1S00P05K7,,Chinese Mainland,,"Textiles, Fabrics & Yarns",,,,Miss WanYu WU,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jianjie-Textile-Finishing-Co-Ltd/1S00OZ7BW,,Chinese Mainland,,,,,,FUSHOU WU,"No. 388, South Third Ring Road, Shengze Town, Wujiang District, Suzhou City, Jiangsu, China",Chinese Mainland,,Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jurong-Rongguang-Craft-Ornament-Factory/1X0AOLNM,,Chinese Mainland,,"Clothing/ Garments, Fashion, Eyewear & Accessories",,,,Amy Sun,"West Mishi Bridge, Baitu Town, Xingxiang Jitown, Jurong City, Jiansu Province, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/KANEMAN-CO-LTD/1S00OXLE9,,Japan,,Clothing/ Garments View details Factory & Facility,,,,Mr Tomokazu Takeyama,,Japan,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/LEXON-textiles-Ltd-/1S00OOGU2,,Chinese Mainland,,Clothing/ Garments,,,,Mr jiongfu liang,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/BALC/1S00OSLH0,,Thailand,,Clothing/ Garments,,,,Kamonmanee Charoenyut,"4/2 Ramindra58 Yaek3-13 Ramindra, Kanna-Yao, Bangkok, 10230, Thailand",Thailand,,Founder and Designer
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Leashion-Garment-Limited/1S00ODVST,,Chinese Mainland,,Clothing/ Garments,,,,Mingfang Yuan,"Rm902 Jianshe Building, No.348 Kaifa Ave., Huangpu Area, Guangzhou,",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/MDC-Mathayom-Digital-Content-/1S00P0Z3S,,Thailand,,Clothing/ Garments,,,,Mathayom Onchan,"124 Karmung Road, Mung ,MungKhonKaen District, Khon Kaen 400, Thailand",Thailand,,Managin Directer
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Materra-LTD/1S00P1K9P,,United Kingdom,,"Textiles, Fabrics & Yarns",,,,Edward Hill,"Somerset Houe, The Strand, London, United Kingdom",United Kingdom,,CSO and co-founder
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Meizhou-Sichao-Fashion-Design-Co-Ltd/1S00OV33O,,Chinese Mainland,,"Textiles, Fabrics & Yarns",,,,Dr HUI SHI,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Modern-Synthesis-Limited/1S00P1E0M,,United Kingdom,,"Bags, Handbags & Accessories",,,,Sarah West Young,"Unit 12 Zennor Trade Park, Zennor Road, Balham, London, United Kingdom",United Kingdom,,Head of Growth
https://sourcing.hktdc.com/en/Supplier-Store/Profile/NIL-Textile-s-r-o-/1S00P04K8,,Czech Republic,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Mrs Hana Fortova,,Czech Republic,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/NINGBO-LONGLAN-INTERNATIONAL-TRADING-CO-LTD/1S00P1KCG,,Chinese Mainland,,,,,,YING WANG,"Room 1513, Impression Bay, Yinzhou District, Ningbo City, Zhejiang, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Nanoloom-Limited/1S00P1E64,,United Kingdom,,"Textiles, Fabrics & Yarns",,,,Victoria Mataczynski,"The Mills Fabrica, 36-40 York Way",United Kingdom,,Co-founder
https://sourcing.hktdc.com/en/Supplier-Store/Profile/NATURAL-PROJECT-STUDIO-PART-LTD/1S00OSJ9Q,,Thailand,,"Clothing/ Garments, Textiles, Fabrics & Yarns",,,,Miss Nattacha Punpruk,,Thailand,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Bosheng-Accessory-Co-Ltd/1X09XCPB,,Chinese Mainland,,"Clothing/ Garments, Fashion Accessories, Fashion, Eyewear & Accessories, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Sports Supplies",,,,Allan TU,"5FL,BLDG A,INT'L EXHIBITION CENTER, 181 HUIZHAN RD, Ningbo City, Zhejiang, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Haishu-Xinghe-weavinglabel-ribbon-Co-Ltd-/1S00P0JS5,,Chinese Mainland,,,,,,YIZHOU GU,"Yadu Village, Shiqi Street, Haishu City, Ningbo City, Zhejiang, China,",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-SpringKnitting-Co-Ltd/1S00OZANT,,Chinese Mainland,,Clothing/ Garments View details Factory & Facility,,,,Dr FANBO HU,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Yhui-Apparel-CO-LTD/1S00P1693,,Chinese Mainland,,,,,,Sunny Xu,"2nd floor, C1 building, NO.238 Yunlin zhong road, Gulin, Haishu, Ningbo, Zhejiang Province, China",Chinese Mainland,,Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Nyl-One-Project-Co-Ltd-/1S00P0Z7G,,Thailand,,"Textiles, Fabrics & Yarns",,,,Elisa Lai,"817 Soi Kingchan, Chan Road, Bangklo, Bangkolaem, Bangkok, Thailand",Thailand,,Co-Founder
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Original-Tainan-Creative-Cultral-Workshop/1S00OADGB,,Taiwan,,"Costume & Fashion Jewellery, Fashion Accessories, Gifts / Souvenirs",,,,finny ko,"NO.825. Chongshan Rd, East Dist., Tainan City",Taiwan,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/PRISTINE-TEXTILE-CAMBODIA-CO-LTD/1S00P1O40,,Cambodia,,,,,,GONG JUNLING,"9, Phum Prey Khvav, Khum Roka Koh Srok Kong Pisey Kompong Speu Province, Cambodia",Cambodia,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/PT-Miko-Bahtera-Nusantara/1S00P1DV2,,Indonesia,,Fashion Accessories,,,,Adi Reza Nugroho,Jl. Cijagra no.48,Indonesia,,CEO
https://sourcing.hktdc.com/en/Supplier-Store/Profile/PUJIANG-YUKAI-GARMENT-CO-LTD-/1S00OW099,,Chinese Mainland,,Clothing/ Garments,,,,Mr WANGCHUN FU,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Plenty/1S00P0Z5M,,Thailand,,"Textiles, Fabrics & Yarns",,,,Ms Nathapha Songpaisan,,Thailand,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/QUANZHOU-HENRY-FAMILY-CLOTHING-CO-LTD/1S00P16A0,,Chinese Mainland,,,,,,Mr Zifan Lin,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/QUANZHOU-JUNTOUR-GARMENTS-CO-LTD/1S00P1KAM,,Chinese Mainland,,"Clothing/ Garments, Sports Supplies",,,,SHAOPING CHEN,"A-4 HUAFEI INDUSTRIL PARK, NO.70 XINDONG KENGDONG ZONE, BAOGAI TOWN,SHISHI, CHINA",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/QingDao-JinYiHuaFu-Co-Ltd/1S00OZ7FK,,Chinese Mainland,,Clothing/ Garments,,,,lisa lv,"2106, No.33 Lianyungang Road, Qingdao, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Qingdao-Bravo-Clothing-Acc-Co-Ltd/1S00OEH61,,Chinese Mainland,,"Bags, Handbags & Accessories",,,,Cici Li,266000 中國山東省青島市 山東路22號 金孚大廈A座1903,Chinese Mainland,,General Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/QINGDAO-CHENHAORAN-TEXTILE-CO-LTD-/1S00ON488,,Chinese Mainland,,Clothing/ Garments,,,,Caixia Liu,"ROOM 22-53, 3RD FLOOR, BUILDING 24, NO. 22 HAIAN ROAD, Qingdao, Shandong",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xin-Hai-Tong-Clothing-Co-Ltd-/1S00OY82M,,Chinese Mainland,,Clothing/ Garments View details Factory & Facility,,,,Mr Mingming Dong,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Qingdao-Saixin-Textile-Technology-Co-Ltd/1S00OZ7GH,,Chinese Mainland,,Clothing/ Garments,,,,xianmin shang,"100 meters north of Hongbu Community,Liuting Stree Chengyang District,Qingdao,Shandong(Hongbu lndustr Qingdao,Shandong, China",Chinese Mainland,,Sales Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Qingdao-Sunrise-Shine-Clothing-Co-Ltd/1S00OV34L,,Chinese Mainland,,,,,,Ms Lingling Guo,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Qingdao-Unibest-Trading-Co-Ltd/1S00P0BPM,,Chinese Mainland,,Clothing/ Garments,,,,Vanessa Yang,"Room 3403, Tower 3, Excellence century center, Longcheng Road, Qingdao, Shandong, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Rainbow-Bridge-Ventures-M-Sdn-Bhd-/1S00P04L5,,Malaysia,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Miss Kuhaneshwary Jei Kanthan,,Malaysia,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/S-T-Textile-Co-Ltd-/1S00P09FI,,Thailand,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Ms Thanwarat Pongsarojanavit,,Thailand,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHANDONG-UNIC-GARMENT-CO-LTD-/1S00OZ7EN,,Chinese Mainland,,Clothing/ Garments,,,,JING SUN,"South Building, No. 87 Bohai Road, Economic and, Technological Development Zone, Weihai City, Shandong Province, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHANGHAI-CAPTAIN-INDUSTRIES-CO-LTD/1S00OUS22,,Chinese Mainland View details Factory & Facility,,,,,,Dr Ula Xie,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHANTOU-ZHENYAO-GARMENTS-CO-LTD/1S00P16BX,,Chinese Mainland,,Clothing/ Garments,,,,Ms Weng,"DONGSI ROAD DONGYANG WUSHA INDUSTRIALZONE,GUIYU,CH SHANTOU GURAO Area/Chaoyang Shantou city/ Guangdon",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHAOXING-BAMBOO-GRASS-TECHNOLOGY-CO-LTD/1S00P17TE,,Chinese Mainland,,"Textiles, Fabrics & Yarns",,,,Rui He,"Building one, Forth Floor, No.20th, Kaiyuan Road, Mashan Street, Yuecheng Distrect, Shaoxing City,Zhejiang Province China",Chinese Mainland,,Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHAOXING-BURTECH-TEXTILE-CO-LTD/1S00P10O0,,Chinese Mainland,,,,,,Dr feng zhao,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHAOXING-CHENGSHANG-TEXTILE-CO-LTD/1S00P10RR,,Chinese Mainland,,,,,,Dr FENG ZHAO,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHAOXING-DAOXIANG-TEXTILE-CO-LTD/1S00P0BSD,,Chinese Mainland,,,,,,KEN CHEN,"Room 201,Building 17,west District, China textile city cross -border e-commerce sub-di Keqiaao district. Shaoxing, CHINA",Chinese Mainland,,manage
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHAOXING-KEQIAO-HANXU-TEXTILE-CO-LTD/1S00P10N3,,Chinese Mainland,,,,,,Dr FENG ZHAO,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHAOXING-REVVS-TEXTILE-CO-LTD/1S00OUQSY,,Chinese Mainland,,,,,,Mr KEN CHEN,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHAOXING-TANIN-TEXTILE-CO-LTD/1S00P10QU,,Chinese Mainland,,,,,,Dr YONG CAO,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SIAMRUNGRUANG-CO-LTD/1S00P0Z2V,,Thailand,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Vilasinee Churat,,Thailand,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SKJ-DESIGN-LTD-PARTNERSHIP/1X0A2HE7,Manufacturer,Thailand,,"Clothing/ Garments, Fashion Accessories, Fashion, Eyewear & Accessories, Shoes & Accessories, Textiles, Fabrics & Yarns",,,,Mr Jutatip Chaisura,"1/43 Moo 14., Muangkao., Muang Khon Kaen 40000 Thailand",Thailand,,Owner
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SUZHOU-HORAY-TEXTILE-CO-LTD/1S00P0BW1,,Chinese Mainland,,,,,,WENLIN ZHANG,"Unit West,2nd floor, No. 1758, Yuanqu Road, Shengze,Suzhou City,Jiangsu, CHINA",Chinese Mainland,,General Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sateri/1S00P1DWZ,,Singapore,,"Textiles, Fabrics & Yarns",,,,Yan hui,"80 Raffles Place #50-01, UOB Plaza 1, 048624, Singapore",Singapore,,
