company_name,description,exhibit loc,url,full_url
"Dongguan Shinano Motor Co., Ltd.",,"E1, E1-13D",/beijing/en/exhibitor-search.detail.html/dongguan-shinano-motor-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/dongguan-shinano-motor-co-ltd.html#exhibitorheadline
Dongyang Hengxing Bellows Co Ltd,,"W2, W2-48C",/beijing/en/exhibitor-search.detail.html/dongyang-hengxing-bellows-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/dongyang-hengxing-bellows-co-ltd.html#exhibitorheadline
Dongyang Yuzhou Copper Products Co Ltd,,"W2, W2-48D",/beijing/en/exhibitor-search.detail.html/dongyang-yuzhou-copper-products-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/dongyang-yuzhou-copper-products-co-ltd.html#exhibitorheadline
Dongying Samlee Electronic Information Technology Co Ltd,,"W3, W3-25E",/beijing/en/exhibitor-search.detail.html/dongying-samlee-electronic-information-technology-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/dongying-samlee-electronic-information-technology-co-ltd.html#exhibitorheadline
Embassy of Canada to China,,,/beijing/en/exhibitor-search.detail.html/embassy-of-canada-to-china.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/embassy-of-canada-to-china.html#exhibitorheadline
Emperor Horse (Shanghai) Energy Technology Co Ltd,,"E1, E1-16C",/beijing/en/exhibitor-search.detail.html/emperor-horse-shanghai-energy-technology-coltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/emperor-horse-shanghai-energy-technology-coltd.html#exhibitorheadline
Enerpia Co Ltd,,"W1, W1-02C",/beijing/en/exhibitor-search.detail.html/enerpia-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/enerpia-co-ltd.html#exhibitorheadline
ENMAX,,"E3, E3-17C",/beijing/en/exhibitor-search.detail.html/enmax.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/enmax.html#exhibitorheadline
FENGKAIKE_JI,,"W1, W1-05C",/beijing/en/exhibitor-search.detail.html/fengkaikeji.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/fengkaikeji.html#exhibitorheadline
Fluke Process Instruments,,"W1, W1-30C",/beijing/en/exhibitor-search.detail.html/fluke-process-instruments.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/fluke-process-instruments.html#exhibitorheadline
Forst Boiler Co Ltd,,"E2, E2-12B",/beijing/en/exhibitor-search.detail.html/forst-boiler-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/forst-boiler-co-ltd.html#exhibitorheadline
"Foshan Berte Electrical Appliances Co.,Ltd",,"E1, E1-10A",/beijing/en/exhibitor-search.detail.html/foshan-berte-electrical-appliances-coltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/foshan-berte-electrical-appliances-coltd.html#exhibitorheadline
"Foshan Geyuan Environmental Protection Technology Co., Ltd.",,"E1, E1-07F",/beijing/en/exhibitor-search.detail.html/foshan-geyuan-environmental-protection-technology-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/foshan-geyuan-environmental-protection-technology-co-ltd.html#exhibitorheadline
