exhibitor_id,company_name,country,booth_number,source_page,source_position
425,"SMTP Technology Co., Ltd.",CHINA,1N37,https://www.medicalfair-asia.com/exhibitor-list/?page=14,697
527,"Soft International Group Ltd/Insoftb(China)Co., Ltd",CHINA,1E21,https://www.medicalfair-asia.com/exhibitor-list/?page=14,698
289,"Sol-Millennium Medical Products Co., Ltd.",CHINA,1K32,https://www.medicalfair-asia.com/exhibitor-list/?page=14,699
103,Solara Labs,UNITED STATES,2H10,https://www.medicalfair-asia.com/exhibitor-list/?page=14,700
802,"Somnics, Inc.",TAIWAN,2L24,https://www.medicalfair-asia.com/exhibitor-list/?page=15,701
110,Son Hai Pte Ltd,SINGAPORE,2G23,https://www.medicalfair-asia.com/exhibitor-list/?page=15,702
604,SOT Medical Systems,AUSTRIA,1E03,https://www.medicalfair-asia.com/exhibitor-list/?page=15,703
585,SP Medical A/S,DENMARK,2L02,https://www.medicalfair-asia.com/exhibitor-list/?page=15,704
155,SPACE & BEAN,REPUBLIC OF KOREA,2B04,https://www.medicalfair-asia.com/exhibitor-list/?page=15,705
801,SpectroChip Inc.,TAIWAN,2L24,https://www.medicalfair-asia.com/exhibitor-list/?page=15,706
729,Star Medik Sdn Bhd,MALAYSIA,2E02,https://www.medicalfair-asia.com/exhibitor-list/?page=15,707
852,STERIFRANCE,FRANCE,2E05,https://www.medicalfair-asia.com/exhibitor-list/?page=15,708
487,SteriLance Medical (Suzhou) Inc.,CHINA,1D25,https://www.medicalfair-asia.com/exhibitor-list/?page=15,709
642,STERILERIGHT PACKAGING MFG INC,TAIWAN,2J15,https://www.medicalfair-asia.com/exhibitor-list/?page=15,710
290,STERYLAB SRL,ITALY,2N07,https://www.medicalfair-asia.com/exhibitor-list/?page=15,711
990,Stroke Support Station,SINGAPORE,1P05,https://www.medicalfair-asia.com/exhibitor-list/?page=15,712
883,"Sujin Co., Ltd.",REPUBLIC OF KOREA,KA1,https://www.medicalfair-asia.com/exhibitor-list/?page=15,713
256,"SUMBOW MEDICAL INSTRUMENTS CO., LTD.",CHINA,2P28,https://www.medicalfair-asia.com/exhibitor-list/?page=15,714
283,SUN WORLD KOREA,REPUBLIC OF KOREA,2N24,https://www.medicalfair-asia.com/exhibitor-list/?page=15,715
553,"SUNGCHANG CO.,LTD.",REPUBLIC OF KOREA,2N30,https://www.medicalfair-asia.com/exhibitor-list/?page=15,716
79,"SUNGWON Medical Co., Ltd.",REPUBLIC OF KOREA,2R19,https://www.medicalfair-asia.com/exhibitor-list/?page=15,717
504,Sunrise Medical,UNITED STATES,1J26,https://www.medicalfair-asia.com/exhibitor-list/?page=15,718
101,"Sunrise Print Technology Co., Ltd.",TAIWAN,2K40,https://www.medicalfair-asia.com/exhibitor-list/?page=15,719
29,Sunyau Expo Pte Ltd (PAVILION SPECIAL),SINGAPORE,SY001,https://www.medicalfair-asia.com/exhibitor-list/?page=15,720
224,"Surginus Co., Ltd.",REPUBLIC OF KOREA,1E13,https://www.medicalfair-asia.com/exhibitor-list/?page=15,721
877,Surgipharma Pvt Ltd,SRI LANKA,1J21,https://www.medicalfair-asia.com/exhibitor-list/?page=15,722
728,Surtex Instruments Ltd,UNITED KINGDOM,1J03,https://www.medicalfair-asia.com/exhibitor-list/?page=15,723
598,"SUZHOU ACMED IMPORT & EXPORT CO., LTD.",CHINA,1C26,https://www.medicalfair-asia.com/exhibitor-list/?page=15,724
391,"SUZHOU KYUAN MEDICAL APPARATUS CO., LTD",CHINA,2F15,https://www.medicalfair-asia.com/exhibitor-list/?page=15,725
420,"Suzhou Letai Medical Technology Co., Ltd.",CHINA,1P11,https://www.medicalfair-asia.com/exhibitor-list/?page=15,726
284,"SUZHOU SUNING UNDERPAD CO., LTD",CHINA,1R26,https://www.medicalfair-asia.com/exhibitor-list/?page=15,727
586,"Suzhou Sunmed Co., Ltd.",CHINA,1P08,https://www.medicalfair-asia.com/exhibitor-list/?page=15,728
398,"Suzhou Weikang Medical Apparatus Co., Ltd.",CHINA,1A19,https://www.medicalfair-asia.com/exhibitor-list/?page=15,729
867,SWISSBIT AG,SWITZERLAND,1H22,https://www.medicalfair-asia.com/exhibitor-list/?page=15,730
693,"SY INOTECH Co., Ltd.",REPUBLIC OF KOREA,2M29,https://www.medicalfair-asia.com/exhibitor-list/?page=15,731
846,Symatese,FRANCE,2R08,https://www.medicalfair-asia.com/exhibitor-list/?page=15,732
432,Synaptic Medical,CHINA,2D24,https://www.medicalfair-asia.com/exhibitor-list/?page=15,733
711,Synemed Medical Supply Pte Ltd,SINGAPORE,1J02,https://www.medicalfair-asia.com/exhibitor-list/?page=15,734
712,Synergy Medical Supply Company Limited,HONG KONG SAR,1J02,https://www.medicalfair-asia.com/exhibitor-list/?page=15,735
865,SynQor Inc.,UNITED STATES,1H22,https://www.medicalfair-asia.com/exhibitor-list/?page=15,736
120,Systmz Pte Ltd,SINGAPORE,1K18,https://www.medicalfair-asia.com/exhibitor-list/?page=15,737
183,"TA LAI SPORTING GOODS ENTERPRISES CO., LTD.",TAIWAN,2H27,https://www.medicalfair-asia.com/exhibitor-list/?page=15,738
818,Taipei Medical University,TAIWAN,2L24,https://www.medicalfair-asia.com/exhibitor-list/?page=15,739
816,Taipei Veterans General Hospital (Digital Health),TAIWAN,2L24,https://www.medicalfair-asia.com/exhibitor-list/?page=15,740
814,Taipei Veterans General Hospital (Smart Medicine),TAIWAN,2L24,https://www.medicalfair-asia.com/exhibitor-list/?page=15,741
53,TAIWAN EXCELLENCE,TAIWAN,2H01,https://www.medicalfair-asia.com/exhibitor-list/?page=15,742
535,Taiwan External Trade Development Council (TAITRA),TAIWAN,2R20,https://www.medicalfair-asia.com/exhibitor-list/?page=15,743
937,"Taiwan Instrument Co., Ltd.",TAIWAN,2P40,https://www.medicalfair-asia.com/exhibitor-list/?page=15,744
51,"Taiwan Juken Co., Ltd",TAIWAN,2T35,https://www.medicalfair-asia.com/exhibitor-list/?page=15,745
908,Taiwan Medical Technology Industry Association (Tmti),TAIWAN,"2J14-2H19,2J24-2H31,2R24-2Q27",https://www.medicalfair-asia.com/exhibitor-list/?page=15,746
750,Taiwan Precision Rehab Alliance,TAIWAN,2L35,https://www.medicalfair-asia.com/exhibitor-list/?page=15,747
442,"Taizhou Fursenor Technology Co., Ltd",CHINA,1P18,https://www.medicalfair-asia.com/exhibitor-list/?page=15,748
108,Takara Belmont,JAPAN,2N18,https://www.medicalfair-asia.com/exhibitor-list/?page=15,749
372,"TANAC Co., Ltd.",JAPAN,2N20,https://www.medicalfair-asia.com/exhibitor-list/?page=15,750
225,"TDM Co., Ltd",REPUBLIC OF KOREA,1F03,https://www.medicalfair-asia.com/exhibitor-list/?page=16,751
537,Tech-Image Co. LTD,TAIWAN,2J39,https://www.medicalfair-asia.com/exhibitor-list/?page=16,752
245,TECNIMED SRL,ITALY,2P08,https://www.medicalfair-asia.com/exhibitor-list/?page=16,753
133,"Tekni-Plex, Inc",UNITED STATES,2C01,https://www.medicalfair-asia.com/exhibitor-list/?page=16,754
240,TELEA ELECTRONIC ENGINEERING SRL,ITALY,2P10,https://www.medicalfair-asia.com/exhibitor-list/?page=16,755
868,Telit Wireless Solutions Hong Kong Limited,ITALY,1H22,https://www.medicalfair-asia.com/exhibitor-list/?page=16,756
312,Tellyes Scientific Inc.,CHINA,1M03,https://www.medicalfair-asia.com/exhibitor-list/?page=16,757
403,"TEX INNOVATION CO., LTD.",TAIWAN,2L39,https://www.medicalfair-asia.com/exhibitor-list/?page=16,758
311,"TFC Technology Co., Ltd.",CHINA,1N08,https://www.medicalfair-asia.com/exhibitor-list/?page=16,759
1005,"TH Healthtech Co., Ltd.",THAILAND,2Q02-2P03,https://www.medicalfair-asia.com/exhibitor-list/?page=16,760
244,THD SPA,ITALY,2N03,https://www.medicalfair-asia.com/exhibitor-list/?page=16,761
786,The French Chamber of Commerce in Singapore,SINGAPORE,2F08,https://www.medicalfair-asia.com/exhibitor-list/?page=16,762
861,The IT Lab,JAPAN,2M20,https://www.medicalfair-asia.com/exhibitor-list/?page=16,763
164,TI Medical Pvt Ltd,INDIA,1P21,https://www.medicalfair-asia.com/exhibitor-list/?page=16,764
953,"Tianjin LiFeng Industry and Trade Development Co., Ltd.",CHINA,1H33,https://www.medicalfair-asia.com/exhibitor-list/?page=16,765
743,TIIM Healthcare (SingHealth),SINGAPORE,2F01,https://www.medicalfair-asia.com/exhibitor-list/?page=16,766
1008,"TMGI Co., Ltd.",THAILAND,1P10/1L02,https://www.medicalfair-asia.com/exhibitor-list/?page=16,767
73,Tokyo Metropolitan Small and Medium Enterprise Support Center,JAPAN,2L05,https://www.medicalfair-asia.com/exhibitor-list/?page=16,768
782,TOLIC / BtoR,JAPAN,2M20,https://www.medicalfair-asia.com/exhibitor-list/?page=16,769
488,"TOP Biotech(Beijing)Co., Ltd.",CHINA,2S06,https://www.medicalfair-asia.com/exhibitor-list/?page=16,770
910,TORAH,REPUBLIC OF KOREA,2A07,https://www.medicalfair-asia.com/exhibitor-list/?page=16,771
664,Transcend,TAIWAN,2H01,https://www.medicalfair-asia.com/exhibitor-list/?page=16,772
613,"TRANSINBIO BIOMEDICAL CO.,LTD",TAIWAN,2Q15,https://www.medicalfair-asia.com/exhibitor-list/?page=16,773
297,"TRANSVERSE INDUSTRIES CO., LTD.",TAIWAN,2H37,https://www.medicalfair-asia.com/exhibitor-list/?page=16,774
757,Trivax VV d.o.o,SERBIA,1K02,https://www.medicalfair-asia.com/exhibitor-list/?page=16,775
640,"TRUE SOURCE Technology Co., Ltd.",TAIWAN,2K16,https://www.medicalfair-asia.com/exhibitor-list/?page=16,776
821,"TRYTEC Co.,Ltd.",JAPAN,2M13,https://www.medicalfair-asia.com/exhibitor-list/?page=16,777
184,TWIN BEANS LIMITED CORPORATION,TAIWAN,2H23,https://www.medicalfair-asia.com/exhibitor-list/?page=16,778
915,"Twinny Co., Ltd.",REPUBLIC OF KOREA,2A09,https://www.medicalfair-asia.com/exhibitor-list/?page=16,779
842,TWSC,TAIWAN,2H01,https://www.medicalfair-asia.com/exhibitor-list/?page=16,780
358,UEBE Medical GmbH,GERMANY,2S01,https://www.medicalfair-asia.com/exhibitor-list/?page=16,781
295,"UltraViolet Devices, Inc.",UNITED STATES,2H04,https://www.medicalfair-asia.com/exhibitor-list/?page=16,782
936,Umax Medifirm,REPUBLIC OF KOREA,2P40,https://www.medicalfair-asia.com/exhibitor-list/?page=16,783
742,US2.AI (SingHealth),SINGAPORE,2B02,https://www.medicalfair-asia.com/exhibitor-list/?page=16,784
840,Utopia-Aire Pte Ltd,SINGAPORE,1K21,https://www.medicalfair-asia.com/exhibitor-list/?page=16,785
943,V 2 U Healthcare,SINGAPORE,1H10,https://www.medicalfair-asia.com/exhibitor-list/?page=16,786
963,V2U HEALTHCARE PTE LTD,SINGAPORE,1H10,https://www.medicalfair-asia.com/exhibitor-list/?page=16,787
795,V5med Inc.,TAIWAN,2L24,https://www.medicalfair-asia.com/exhibitor-list/?page=16,788
477,"Vansun Medical Equipment (Fujian) Co., Ltd.",CHINA,1D13,https://www.medicalfair-asia.com/exhibitor-list/?page=16,789
89,Vave Health,UNITED STATES,2G01,https://www.medicalfair-asia.com/exhibitor-list/?page=16,790
277,VentureBlick Singapore Pte. Ltd.,SINGAPORE,2A01 / 2A02 / 2A04 / 2A05 / 2A06 / 2A07 / 2A08 / 2A09 / 2A11,https://www.medicalfair-asia.com/exhibitor-list/?page=16,791
962,Verity Medical Ltd,UNITED KINGDOM,1H10,https://www.medicalfair-asia.com/exhibitor-list/?page=16,792
209,VERTISA CEVRE TEKNOLOJILERI INSAAT REKLAM DANISMANLIK ITHALAT IHRACAT SANAYI VE TICARET LTD STI,TURKEY,2S35,https://www.medicalfair-asia.com/exhibitor-list/?page=16,793
714,"Victor Medical Instruments CO., Ltd.",CHINA,2K09,https://www.medicalfair-asia.com/exhibitor-list/?page=16,794
694,Vinyl Base Sdn. Bhd.,MALAYSIA,2D09,https://www.medicalfair-asia.com/exhibitor-list/?page=16,795
939,Virtus Trading Ltd,UNITED ARAB EMIRATES,2P40,https://www.medicalfair-asia.com/exhibitor-list/?page=16,796
226,"VSI Co., Ltd.",REPUBLIC OF KOREA,1F12,https://www.medicalfair-asia.com/exhibitor-list/?page=16,797
959,WALKEMORE SA,PORTUGAL,2E19,https://www.medicalfair-asia.com/exhibitor-list/?page=16,798
591,WALKMORE SA,PORTUGAL,2E17,https://www.medicalfair-asia.com/exhibitor-list/?page=16,799
885,Waycen,REPUBLIC OF KOREA,KA1,https://www.medicalfair-asia.com/exhibitor-list/?page=16,800
95,WE Industrial Limited,HONG KONG SAR,1Q20,https://www.medicalfair-asia.com/exhibitor-list/?page=17,801
977,Web-Pro Materials Corp.,TAIWAN,2J14,https://www.medicalfair-asia.com/exhibitor-list/?page=17,802
523,"WEIHAI KANGZHENG MEDICAL EQUIPMENTS TECHNOLOGY CO.,LTD",CHINA,1K34,https://www.medicalfair-asia.com/exhibitor-list/?page=17,803
833,"Welfare Med Import & Export Co.,Ltd.",CHINA,1F27,https://www.medicalfair-asia.com/exhibitor-list/?page=17,804
206,WellC LLC.,REPUBLIC OF KOREA,1B21,https://www.medicalfair-asia.com/exhibitor-list/?page=17,805
708,Wellell Inc.,TAIWAN,2H01,https://www.medicalfair-asia.com/exhibitor-list/?page=17,806
486,"Wellmien Healthcare Tech. (Suzhou) Co., Ltd.",CHINA,1E20,https://www.medicalfair-asia.com/exhibitor-list/?page=17,807
137,"wellune Co., Ltd.",REPUBLIC OF KOREA,2K19,https://www.medicalfair-asia.com/exhibitor-list/?page=17,808
446,"Wenzhou K.L.F. Medical Plastics Co., Ltd",CHINA,2E04,https://www.medicalfair-asia.com/exhibitor-list/?page=17,809
628,"Winfuture Technology CO., LTD.",TAIWAN,2K20,https://www.medicalfair-asia.com/exhibitor-list/?page=17,810
227,"Woo Young Medical Co., Ltd.",REPUBLIC OF KOREA,1G04,https://www.medicalfair-asia.com/exhibitor-list/?page=17,811
208,"WOORINOVA Co., Ltd.",REPUBLIC OF KOREA,1B23,https://www.medicalfair-asia.com/exhibitor-list/?page=17,812
508,"Woosam Medical Co., Ltd.",REPUBLIC OF KOREA,2P18,https://www.medicalfair-asia.com/exhibitor-list/?page=17,813
925,Wosler,CANADA,2Q01,https://www.medicalfair-asia.com/exhibitor-list/?page=17,814
933,"Wuhan Ammunition Life-tech Co.,Ltd.",CHINA,2R23,https://www.medicalfair-asia.com/exhibitor-list/?page=17,815
476,"WUXI BEIEN SURGERY DEVICE CO., LTD",CHINA,2S02,https://www.medicalfair-asia.com/exhibitor-list/?page=17,816
518,"XIAMEN MAXTOP COMPRESSOR CO.,LTD.",CHINA,2R29,https://www.medicalfair-asia.com/exhibitor-list/?page=17,817
767,"Xiamen Winbio Biotechnology Co.,Ltd",CHINA,1M21,https://www.medicalfair-asia.com/exhibitor-list/?page=17,818
421,"XINLE HUABAO MEDICAL PRODUCTS CO., LTD.",CHINA,2E24,https://www.medicalfair-asia.com/exhibitor-list/?page=17,819
387,"XUYI CAREYOU MEDICAL PRODUCT CO., LTD",CHINA,2G14,https://www.medicalfair-asia.com/exhibitor-list/?page=17,820
401,"Xuzhou Yongkang Electronic Science Technology Co., Ltd.",CHINA,1L08,https://www.medicalfair-asia.com/exhibitor-list/?page=17,821
955,YASCO Enterprise Corp.,TAIWAN,1L13,https://www.medicalfair-asia.com/exhibitor-list/?page=17,822
650,"Yasui Co., Ltd.",JAPAN,2M13,https://www.medicalfair-asia.com/exhibitor-list/?page=17,823
157,YEAP MEDICAL SUPPLIES PTE LTD,SINGAPORE,1J18,https://www.medicalfair-asia.com/exhibitor-list/?page=17,824
980,Yeap Medical Supplies Pte Ltd,SINGAPORE,1N03,https://www.medicalfair-asia.com/exhibitor-list/?page=17,825
519,"YERCON DIAGNOSTIC CO., LTD",CHINA,2R27,https://www.medicalfair-asia.com/exhibitor-list/?page=17,826
439,"Yijialing Health Technology (Shenzhen) Co., Ltd.",CHINA,1P09,https://www.medicalfair-asia.com/exhibitor-list/?page=17,827
700,"Yong Zhen Yun Co.,Ltd",TAIWAN,2R22A,https://www.medicalfair-asia.com/exhibitor-list/?page=17,828
516,Yoorim Corporation,REPUBLIC OF KOREA,2N04,https://www.medicalfair-asia.com/exhibitor-list/?page=17,829
165,"YOUNG CHEMICAL CO., LTD.",REPUBLIC OF KOREA,2L16,https://www.medicalfair-asia.com/exhibitor-list/?page=17,830
911,youngand Inc.,REPUBLIC OF KOREA,2A03,https://www.medicalfair-asia.com/exhibitor-list/?page=17,831
62,"Youngin Biotech Co., Ltd.",REPUBLIC OF KOREA,1Q23,https://www.medicalfair-asia.com/exhibitor-list/?page=17,832
775,"YOUNGWON MEDICAL CO., LTD.",REPUBLIC OF KOREA,1N02,https://www.medicalfair-asia.com/exhibitor-list/?page=17,833
378,"Yugyokuen Ceramics Co., Ltd.",JAPAN,2L13,https://www.medicalfair-asia.com/exhibitor-list/?page=17,834
202,"YUH & JIH INDUSTRIAL CO., LTD.",TAIWAN,2Q27,https://www.medicalfair-asia.com/exhibitor-list/?page=17,835
321,"Zhangjiagang Xiehe Import & Export Co., Ltd.",CHINA,1M27,https://www.medicalfair-asia.com/exhibitor-list/?page=17,836
928,Zhejiang Ailebao Medical Technology Co. Ltd.,CHINA,2G23,https://www.medicalfair-asia.com/exhibitor-list/?page=17,837
255,"Zhejiang Gongdong Medical Technology Co., Ltd.",CHINA,2N23,https://www.medicalfair-asia.com/exhibitor-list/?page=17,838
465,"Zhejiang Jingjia Medical Technology Co., Ltd",CHINA,1E12,https://www.medicalfair-asia.com/exhibitor-list/?page=17,839
765,Zhejiang KMJK Medical Device Co. Ltd.,CHINA,1M11,https://www.medicalfair-asia.com/exhibitor-list/?page=17,840
683,"Zhejiang Mole Bioscience Co., Ltd.",CHINA,1E24,https://www.medicalfair-asia.com/exhibitor-list/?page=17,841
468,"Zhejiang Orient Gene Biotech Co., Ltd.",CHINA,2S08,https://www.medicalfair-asia.com/exhibitor-list/?page=17,842
547,"Zhejiang SKG Medical Technology Co.,Ltd",CHINA,1R02,https://www.medicalfair-asia.com/exhibitor-list/?page=17,843
323,"Zhejiang Soudon Medical Technology Co., Ltd",CHINA,1N20,https://www.medicalfair-asia.com/exhibitor-list/?page=17,844
587,"ZHEJIANG UNIMOVEA TECHNOLOGY CO., LTD.",CHINA,1K09,https://www.medicalfair-asia.com/exhibitor-list/?page=17,845
647,"ZHEJIANG WEIDUN ENVIRONMENTAL PROTECTION TECHNOLOGY CO., LTD",CHINA,1Q07,https://www.medicalfair-asia.com/exhibitor-list/?page=17,846
96,"Zhengzhou Langyi Biotech Co., Ltd",CHINA,1N34,https://www.medicalfair-asia.com/exhibitor-list/?page=17,847
88,"Zhengzhou Minter Medical Device Co., Ltd",CHINA,1M32,https://www.medicalfair-asia.com/exhibitor-list/?page=17,848
778,"Zhengzhou Yangkun Medical Instrument Co.,Ltd",CHINA,1P36,https://www.medicalfair-asia.com/exhibitor-list/?page=17,849
470,Zhong Xing Qi HE Medical,CHINA,1D07,https://www.medicalfair-asia.com/exhibitor-list/?page=17,850
702,"Zhongkang Technology (Qichun) Co., Ltd.",CHINA,1N09,https://www.medicalfair-asia.com/exhibitor-list/?page=18,851
991,"Zhongkang Technology (Qichun) Co., Ltd.",CHINA,1N09,https://www.medicalfair-asia.com/exhibitor-list/?page=18,852
431,"ZhongShan AQ Medical Technology Co., Ltd",CHINA,2C25,https://www.medicalfair-asia.com/exhibitor-list/?page=18,853
610,"Zibo Qichuang Medical Products Co.,Ltd",CHINA,1M33,https://www.medicalfair-asia.com/exhibitor-list/?page=18,854
964,Zimmer MedizineSysteme,GERMANY,1H10,https://www.medicalfair-asia.com/exhibitor-list/?page=18,855
156,ZTEC PTE. LTD.,SINGAPORE,2E28,https://www.medicalfair-asia.com/exhibitor-list/?page=18,856
