url,Nature of Business,Location,Year of Establishment,Main Categories,Contact Person,Position,Office Address,Country/Region,Major Markets,Total Employees,Annual Turnover,Brands
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Kinshun-Packing-Materials-Co-Ltd-/1X0A1GZP,,Chinese Mainland,,"Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Plastic Packaging, Textiles, Fabrics & Yarns",Lisa -,Sales Director,"No. 3 SongLin East Road ZengTian Industrial Park Chang'an Dongguan, Guangdong, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Koadac-Accessories-Co-Ltd/1S00OO21V,,Chinese Mainland,,"Costume & Fashion Jewellery, Fashion Accessories, Fine Jewellery, Gifts / Souvenirs, Homeware & Lifestyle Essentials, Stationery",Vinson Fang,,"B1, 2/F, Coolgo Industrial District, 2nd New Star, Xinming Village, Chang'an Town, Dongguan City, Guangdong Province",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-MyBestSound-Electronics-Co-Ltd-/1S00P0UWI,,Chinese Mainland,,,Hua He,,"401, Wutai Rd 10Th, Humen, Dongguan, Guangdong, Mainland China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Risheng-Crafts-Gifts-Co-Ltd/1S00OP1X8,Manufacturer,"Dongguan, Guangdong, Chinese Mainland",,Gifts / Souvenirs,Dr Qianqian Zhu,,"Risheng Factory, No. 43, Shixin Street, Fushan Village, Dongguan City, Guangdong Province, China",Chinese Mainland,Worldwide OEM ODM,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Ruien-Wins-Weaving-Co-Ltd/1S00OZOS0,,Chinese Mainland,,,Saber Yang Yang,,"No 1, Tongyue Road, Dongcheng Science Park, Dongcheng District, Dongguan, Guangdong, Mainland China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Shang-Zhi-Decoration-Co-LTD/1S00OY5Y1,,Chinese Mainland,,"Costume & Fashion Jewellery, Fashion Accessories, Fine Jewellery, Watches & Clocks",LILI TONG,,"2305 Tower 1,Guomao Center, No. 1 Hongfu East Road, Dongcheng, $treet,Dongguan City, Guangdong Province,China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Donggun-Shenghe-plastic-Technology-Co-LTD/1S00OGI39,,Chinese Mainland,,,Mr xie M,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Shizhi-Trading-Co-Ltd/1S00OYZQV,,Chinese Mainland,,,Dr JenMao Chen,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Sunrise-Insulation-Electronic-Co-Ltd/1S00OYOTX,,Chinese Mainland View details Factory & Facility,,,Ms min Zhang,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Yichong-Pet-Products-Co-Ltd/1S00ONLCF,,Chinese Mainland,,,peiji xiao,,"Room 401, Building 1, No. 6, Manfeng Industrial We Shatian Town, Dongguan City, Guangdong Province, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Yiway-Stationery-Co-Ltd-/1S00OHYRT,,Chinese Mainland,,,Ms Pinky -,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Yongcheng-New-Material-Co-Ltd/1S00OQ7RK,,Chinese Mainland,,,Miss Mary Tan,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-ZhenXin-Arts-Crafts-Co-Ltd/1S00OR94F,Others,"Dongguan, Guangdong, Chinese Mainland",2004,"Gifts / Souvenirs, Homeware & Lifestyle Essentials, Packaging & Displaying Materials",Ms Nancy Li,Merchandiser,"No4 North 1st St., Banhu Village Huangjiang Town, Dongguan City,Guangdong China",Chinese Mainland,"Eastern Europe, North America, Scandinavia, Western Europe",51 - 100,"US$ 5,000,000 - 9,999,999",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/DONGYANG-ANGRAN-CRAFT-INDUSTRY-CO-LTD-/1S00OBSHT,,Chinese Mainland,,"Arts & Crafts, Festive Supplies, Homeware & Lifestyle Essentials",Ms Guihong Zhou,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongyang-Botai-Household-Co-Ltd-/1X08ZA42,,Chinese Mainland,,"Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Sports Supplies",Feng Ge Chi,,"Dingwuchang, Nanma Industrial Area, Dongyang, Jinhua, Zhejiang, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/E-suncable-Electronic-CO-Ltd-/1S00P04RN,Others,"Dongguan, Guangdong, Chinese Mainland",,Home Appliances,Ms - Ye,,"4F,No#78, Chaxia Biz street, wentang District, Dong guan city, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Earthcare-Bags-Unit-Of-Premchand-Jute-Industries-Pvt-Ltd-/1S00P0BJ4,,India,,,Akansha Bhargava,Deputy General Manager,"16A, 7Th Floor, Brabourne Road, Kolkata, West Bengal, India",India,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/EARTHY-LIFESTYLE-PRODUCTS-PVT-LTD/1S00OKBBS,,India View details Factory & Facility,,,Mr MOHIT JAIN,,,India,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ele-Badge-Gifts-Zhongshan-Co-Ltd/1S00OOVKH,,Chinese Mainland,,,Rochelle Yang,,"3rd Floor, No.89 Zhaolong Road, Xiaolan Town, Zhongshan City, Guangdong Province, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Favor-Crafts-Co-Ltd/1S00OW1TK,Manufacturer,"Taipei City, Taiwan",,"Printed Matters, Stationery",Dr Jenny Sun,General Manager,"8F., No. 54, Ln. 185 Zhongzheng Rd., Luzhou Dist. New Taipei City 247 Taiwan",Taiwan,Worldwide,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Feminine-Co-Ltd-/1S00P5WFV,,Taiwan,,"Fashion Accessories, Gifts / Souvenirs",Ms Marita Pan,,,Taiwan,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fibwings-International/1S00P0A2K,,India,,,Gautam Sarkar,Proprietor,"629 Rabindra, Nath Tagore Road, Kolkata - 700077, India",India,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Focus-Lighting-Technology-Co-Ltd/1X09FO3X,,Chinese Mainland,,"Consumer Electronics, Environmental Protection, Lights",Amy Huang,Manager,"The 2nd Road, Tutang Industrial Village, Changping Town,Dongguan City,Guangdong Province, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Guanting-Gift-Co-Ltd/1S00OT37C,,Chinese Mainland View details Factory & Facility,,,Mr Liang Mr,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Ikeda-Air-Freshener-Co-Ltd/1S00OYRF0,,Chinese Mainland,,,Lin Fengling,,"3rd Floor, No. 3, East Road, Luocun, Shishan Town, Nanhai District, Foshan City, Guangdong, Mainland China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Yopo-Technology-Co-Ltd/1S00OP3L6,,Chinese Mainland,,Stationery,Ting Liu,,"One Of The First Floors, No. 2 Mold Third Street, Development Zone, Liansha Xialiang Village, Nanhai Foshan City, Guangdong Province, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fresh-Tech-Limited/1S00P39NU,,Chinese Mainland,,,Leon Chi,Managing Director,"518110, Room 249 50 Weimin road, Dongcheng street, Dongguan Guangdong, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fujian-Dapai-Travel-Goods-Co-Ltd-/1S00OURVO,,Chinese Mainland,,,Ms Heyley Zhu,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fujian-Dehua-Fine-Goods-Crafts-Co-Ltd-/1S00OZ983,,Chinese Mainland,,,Harry Zeng,,"No.179 Science Park Road Longxun, Dehua, Quanzhou, Fujian, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fujian-Dehua-Ground-Arts-And-Crafts-Co-Ltd-/1S00P07AZ,,Chinese Mainland,,"Arts & Crafts, Festive Supplies, Gift Sets, Party Supplies",Echo Zheng,,"No 190 Science Road Longxun Town, Dehua County, Quanzhou, Fujian, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fujian-Dehua-Hongyu-Ceramic-Co-Ltd-/1X08FO00,"Exporter, Manufacturer","Quanzhou, Fujian, Chinese Mainland",,"Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",Mr Jianhui Zeng,,"Chenggang Dongtou, Dehua, Fujian, China Quanzhou",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FUJIAN-DEHUA-SHENGQI-CO-LTD/1S00O6W6M,,Chinese Mainland,,Arts & Crafts,Mr Meixian Chen,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fujian-Dehua-Yuansheng-Ceramics-Co-Ltd-/1S00OZE8Y,,Chinese Mainland,,,Mr Jacky Liu,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fujian-Dehua-Zhennan-Ceramic-Co-Ltd/1S00OBWXD,,Chinese Mainland,,,Kunlun Su,,"Nanhuan Road, Longxun Town, Xunnan District, Dehua, Quanzhou, Fujian, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fujian-Sbs-Sibo-Technology-Co-Ltd-/1S00OY5QP,,Chinese Mainland,,"Bags, Handbags & Accessories, Homeware & Lifestyle Essentials, Play Tents, Houses & Tunnels, Sports Supplies",Coral Xu,,"Xunxing Industrial Zone, 90# building,Ludong Area, Shenhu Town, Jinjiang, Quanzhou, Fujian, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fuzhou-Hua-Yuan-Fashion-Co-Ltd-/1X0AEUWM,,Chinese Mainland,,"Clothing/ Garments, Fashion, Eyewear & Accessories",Xiaoxia Lin,,"303 Room, F3, B8, Taijiang Park, Juyuanzhou Industry Zone, Fuzhou, Fujian, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fuzhou-Ice-Orange-Aesthetic-Home-Art-Co-Ltd/1S00OYJ2B,,Chinese Mainland,,,Chenhui Xie,,"Unis Sci-Tech Park, No. 30 Wulongjiang Avenue, Fuzhou, Fujian, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Galaxy-Tin-Manufacturing-Ltd/1S00P2S8K,Manufacturer,"Foshan, Guangdong, Chinese Mainland",,Homeware & Lifestyle Essentials,Ms XIAOFEN LUO,manager,"Shangxi Jiangbin Development area, JiuJiang, Nanhai,Foshan,Guangdong, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/GINTEXTILE-INC/1S00P05SJ,"Exporter, Manufacturer","Wuxi, Jiangsu, Chinese Mainland",2003,"Clothing/ Garments, Eyewear & Accessories, Fashion Accessories",Ms Mika Zhu,,"13F 1BLD,530,100DICUI RD BINHU,WUXI JIANGSU,CHINA",Chinese Mainland,"North America, Western Europe",16 - 25,"US$ 5,000,000 - 9,999,999 Design Brilliant Manufacture",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Goldsang-Dongguan-Silicone-and-Rubber-Products-Co-Ltd/1S00O7UMC,,Chinese Mainland,,,Mr Cross Chan,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Goldsun-Textile-Co-Ltd-/1S00OXOMI,,Taiwan,,Gifts / Souvenirs,Ms Guo Sherry,,,Taiwan,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Green-Bridge-Exports-Pvt-Ltd/1S00P1891,,India View details Factory & Facility,,,Mr Sanjib Giri,,,India,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Guancheng-Industry-Trade-Co-Ltd/1S00OJTGV,,Chinese Mainland,,Gifts / Souvenirs,Ms Yuting Yuan,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Hengli-Industrial-Co-Ltd-/1S00ONVJK,,Chinese Mainland,,Homeware & Lifestyle Essentials,Mr Micky Lam,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Huan-Yu-Clocking-Technologies-Co-Ltd/1S00OOC80,,Chinese Mainland,,,Venus Shen,,"#3 Qixin Industiral Park, Shilin Town, Huadu District, Guangzhou, Guangdong, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Seabook-Gifts-Stationery-Ltd-/1S00OVS7N,,Chinese Mainland,,,Ms Jordan Luo,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HLB-Shanghai-Glassware-Co-Ltd/1S00OYBJ4,,Chinese Mainland,,,Cathy Zhao,,"27F Building A, Fuyue Fortune Plaza, No.158 Rongyue Road, Songjiang, Shanghai, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Feibo-Import-Export-Co-Ltd-/1X0AROR9,,Chinese Mainland,,"Gifts, Toys & Sports Supplies, Stationery",- Ding,,"Room 801, 8 Floor, Huaguang Building, Yingchun Southern Road, Tonglu County, Hangzhou, Zhejiang, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HANGZHOU-GRANCO-IMP-EXP-CO-LTD/1S00OWDSB,,Chinese Mainland,,Gifts / Souvenirs View details Factory & Facility,Ms Grace Lee,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Kaixing-Stationery-Co-Ltd-/1S00OM7GH,,Chinese Mainland,,Stationery,Miss Cathy Zheng,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Pu-Mu-Import-and-Export-Co-Ltd/1S00OZOXL,,Chinese Mainland,,,- Shi,,"No. 2, Xingguang Road, Industrial Function Zone, Fangyan Town, Hangzhou, Zhejiang, Mainland China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Sanhome-Textile-Co-Ltd/1S00OML0F,,Chinese Mainland,,,Dr - xu,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Shanye-Cultural-Creative-Co-Ltd/1S00OY5JA,,Chinese Mainland,,,Xiaoli Xia,,"Room 402, Building 1, 158, Wuchang Avenue, Wuchang Street, Yuhang District, Hangzhou, Zhejiang, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Wengshen-Trading-Co-Ltd/1S00OZDYT,,Chinese Mainland,,,- Shen,,"No.19-2 Meiyuan Road, Donghu Sub-district, Linping District, Hangzhou, Zhejiang, Mainland China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Xinchuan-Industrial-Co-Ltd-/1S00P2SE2,Manufacturer,"Hangzhou, Zhejiang, Chinese Mainland",,,Mr xing Qiu,,"Xiguan Industry Area, Fenshui Town, Tonglu County, Hangzhou, Zhejiang Province, China.",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Youbei-Houseware-Co-Ltd/1X0AQJE1,,Chinese Mainland,,"Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Sports Supplies",- Shao,,"#A-1403, Jinxiu International Science And Technolo Juye Road 26#, Xixing Street, Binjiang District, Hangzhou City, Zhejiang Province, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Haonuo-Textile-Co-Ltd-/1S00OXKG4,,Chinese Mainland,,,Xiaoxia Hu,,"Hillview plaza, Dongchen, Dongchou, Dongguan City, Guangdong, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Haorun-Jiangsu-Toys-and-Gifts-Co-Ltd/1S00OOBXY,,Chinese Mainland,,Balloons,Lily Zhang,,"Rui'an Road, Shuyang Economic Development Zone, Suqian, Jiangsu, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Heyuan-Xing-Cai-Technology-Co-Ltd/1S00OBQF1,,Chinese Mainland,,,Mr xainsheng li,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huangyan-Tailai-Plastic-Factory/1S00OOQND,,Chinese Mainland,,,Wang,,"No321 Yinshan Road, Huangyan District, Taizhou City, Zhejiang, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huifeng-Stationery-Co-Ltd-/1S00OWW7J,,Taiwan,,Stationery,Mr Jia Mr,,,Taiwan,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huizhou-Arbay-Special-Paper-Co-Ltd-/1X0ASH0L,,Chinese Mainland,,"Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",Grace Chen,Manager,"Huxia Industrial Area, Yonghu Town, Huiyang District, Huizhou , Guangdong, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huizhou-Boya-Handicraft-Co-Ltd-/1S00P0BLY,,Chinese Mainland,,,Guanyin Liao,,"Huabianling Development Zone, Xinwei Town, Huiyang District, Huizhou, Guangdong, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kingtai-Craft-Products-Co-Limited/1X0ADTPW,,Chinese Mainland,,"Awards, Gifts, Toys & Sports Supplies",Zukun Wang,Manager,"31 Zhuzaiyuan, CITIC Kaixuancheng, Huicheng, Huiyang, Guangdong, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangmen-Junhong-Display-Product-Limited/1S00OX5QP,,Chinese Mainland,,,Mr andy zhang,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangmen-MinHui-Gifts-Premiums-Co-Ltd/1S00OPVC5,,Chinese Mainland View details Factory & Facility,,,Mr Ting Wu,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/JIANGSU-CREATE-SKY-INT-L-LTD/1X09AOKG,"Manufacturer, Trade/Industrial Organisation","Nanjing, Jiangsu, Chinese Mainland",,"Clothing/ Garments, Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Gifts, Toys & Sports Supplies, Jewellery & Watch, Stationery",Ms Sophie Xu,,"Rm. 1505, Zifeng Tower, No. 2, Zhongshan N. Rd., Nanjing, Jiangsu, China (Mainland)",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangxi-Chuanyao-Glass-Products-Co-Ltd-/1S00OZBYV,,Chinese Mainland,,,Anping Peng,,"Ganzhong Glass Industry City, Xingan County, Ji'An City, Jiangxi, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangxi-Realtime-Controls-Engineering-Co-Ltd-/1X0AWIF3,,Chinese Mainland,,"Consumer Electronics, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",Jingli Lin,Sales,"988 Dongtai Avenue, Changdong Industrial Zone, Qingshanhu District, Nanchang, Jiangxi, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/JinHua-You-Chuang-Handicraft-Co-Ltd-/1S00OZQIS,,Chinese Mainland,,,Lin Zheng,,"NO10,Shuang Chuang Road ,Xiao Shun Town, Jindong Dirst, Jin Hua City, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jinan-An-Shang-Garment-Accessory-Co-Ltd-/1X0ARO4W,,Chinese Mainland,,"Fashion Accessories, Fashion, Eyewear & Accessories",Maria -,,"No. 14-3-1501, Mingshihaoting Community, Lixia District, Jinan City, Shandong Province, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jinhua-Habi-Stationery-Co-Ltd/1S00P0EEG,,Chinese Mainland,,,- Liu,,"Room 201, Unit 2, Building 10, Jicheng Zhixiang Meigu Industrial Park, No. 1559 Guangshun South Street, Jindong District, Mainland China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jinhua-Jiasheng-Crafts-Co-Ltd-/1S00P0T6P,,Chinese Mainland,,,Mr Yang,,"5th Floor, Building2, Hengxi Village, Caozhai Town, Jindong District, Jinghua City, Zhejiang, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jinhua-Mingchuan-Jewelry-Co-Ltd-/1S00OY4HH,,Chinese Mainland,,Fashion Accessories,huanzhong hong,,"Workshop 101, 201, No.6, No. 2004, Danxi Avenue, Lanjiang Street, Lanxi City, Jinhua City, Zhejiang Province, Mainland China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jinhua-Sonin-Hardware-Products-Co-Ltd-/1X0AE26O,,Chinese Mainland,,"Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",- Li,,"1/F, Building One, Industrial Areas, Caozhai Town, Jindon, Jinhua, Zhejiang, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jinhua-Sunbright-Imp-Exp-Co-Ltd-/1X0AE0ME,,Chinese Mainland,,"Bags, Handbags & Accessories",Lucky -,,"4th Floor, Public Institution Building, Jindong District, Jinhua, Zhejiang, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jinhua-Yiwa-Electric-Appliance-Co-Ltd/1S00OAIDF,,Chinese Mainland,,"Parts, Electrical Electronic Supplies",Fan Jin,,"No.6 Building, No.9 North Zhenghan Road, Xietang Town, Jindong, Jinhua, Zhejiang, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jinhua-Zhangrui-Toy-Co-Ltd-/1S00P07BW,,Chinese Mainland,,,Yulu Chen,,"Room 402, Unit 1, Building 129, Chunhan Second Dis Beiyuan Street, Yiwu City, Jinhua City, Zhejiang Province, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jinjiang-Fengyuan-Umbrella-Co-Ltd/1X091HZM,,Chinese Mainland,,"Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",The Manager,,"#2407 Ganghang Building, Dongdu Road, Huli District, Xiamen, Xiamen",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jinjiang-Jinlong-Stationery-Thing-Co-Ltd/1X09X4F9,,Chinese Mainland,,"Baby Toys, Bags, Handbags & Accessories, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials",- Chen,,"The Second lndustrial Park,Anhai, JinJiang,QuanZhou,FuJian, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jutelam-Marketing-P-Ltd-/1S00OIHBM,,India View details Factory & Facility,,,Mr Narendra Mandhana,,,India,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kelvin-Jute-Limited/1S00P0BK1,,India,,,Navin Khemka,Business Development Executive,"Kankaria Estate, 6 Little Russel Street, India",India,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kingland-Import-Export-Trade-Co-Ltd-/1X0AJGF9,Manufacturer,"Taipei City, Taiwan",,Eyewear & Accessories,Ms Katrina Chen,Manager,"No. 105, Wenhua Road, Yingge District, New Taipei, 121, Taiwan",Taiwan,Worldwide,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lbxx-Xiamen-Trading-Co-Ltd-/1S00OYDLW,,Chinese Mainland,,,Kairong Zheng,,"ROOM 1502, #169, TAPU EAST ROAD, SIMING DISTRICT, XIAMEN,FUJIAN, CHINA",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/LEGEND-INDUSTRIAL-CO-LTD/1S00OTGKW,Manufacturer,"New Taipei City, Taiwan",,"Art & Collectibles, Bags, Handbags & Accessories, Eyewear & Accessories, Gifts / Souvenirs",Miss Fan Li,sales manager,"2F., No. 11, Aly. 9, Ln. 263, Liancheng Rd., Zhonghe Dist., New Taipei City 235072, TAIWAN",Taiwan,Worldwide,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Linyi-Yiyuang-Arts-Co-Ltd/1S00OZ969,,Chinese Mainland,,"Arts & Crafts, Sports Supplies",WANG ZIFENG,BOSS,"No 82 Xicai Village Huangshang Town, Luozhuang Dis Linyi, Shandong, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Longgang-Wangwei-Craft-Gift-Co-Ltd-/1S00P1HZM,,Chinese Mainland,,,Xiaoqing Shen,Sales Manager,"Building 6,Donghai Industrial Area, Tuchang Village, Longgang, Wenzhou, China",Chinese Mainland,,,,
