Company Name,Location,Booth,url
Pong Company Limited,Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005M3L6
ReALLY Design Limited,Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005M30X
Sky Channel Int'l Ltd,Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005JH9S
Studio of SAI LimitedStudio of SAI Limited,Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005M36F
"Sunsing Promotional Products Co., Limited",Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005GB67
Teaspoon Limited,Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005M46E
Techtronic Industries Co. Ltd.,Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005M3OX
Twghs Ho Yuk Ching Educational Psychology Service Centre,Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005MGBN
Union Craft Design & Production Company Limited,Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005M396
Urdu International Company Limited,Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005M3X6
Veggroom Limited,Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005M3GL
Wai Kee (HK) Ltd,Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005M3SL
"Yick Fung Hong Cosmetic & Detergent Co., Ltd.",Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005M2Y4
Yuyao Fengye Art & Craft Products Company Limited,Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005JHBM
Zero Bureau,Hong Kong,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005M3M3
Okasa Promotion (Ningbo) Limited,Chinese Mainland,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005IAZT
"Shanghai Heenoor Trading Co.,Ltd",Chinese Mainland,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005JC0O
Suzhou Waytone Corporation,Chinese Mainland,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005HG7Z
"Zhejiang Tancaohua Cultural and Creative Co.,Ltd.",Chinese Mainland,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005MGFB
"A'Roma Flavum Co., Ltd.","Korea, Republic Of","[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005K8GG
"Cangnan County Hongda Crafts Co.,Ltd",Chinese Mainland,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005MG3B
Cangnan Juming Stationery Co Ltd,Chinese Mainland,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005MG9T
"Cangnan Southprint Co., Ltd.",Chinese Mainland,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005MG62
"Dongguan Dongsanshe Cultural and Creative Technology Co., Ltd.",Chinese Mainland,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005I25J
Dongguan GY Lightings Corp Limited,Chinese Mainland,"[""Booth: 5C-C02   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK   |   The Hong Kong Exporters' Association Pavilion - Smart Design HK""]",/event/hkgiftspremiumfair/en/exhibitor/1S005JSHT
"Jiangxi Chinabase Import & Export Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IBDM
"Jiangxi Haosha Industrial Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005JSVN
"Jingdezhen Blue Print Ceramic Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005LYEW
"Jingdezhen City Qingzhuo Ceramic Culture Communication Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005LYGQ
"Jingdezhen Dingyi Ceramic Culture Co., Ltd",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005LYB5
"Jingdezhen Fanhua Creation Design Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005LYC2
"Jingdezhen Fuyu Blue and White Rice-Pattern Porcelain Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005LYKE
"Jingdezhen Heqi Ceramics Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005LYDZ
"Jingdezhen Xiangshang Ceramic Culture Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005LYHN
Jingdezhen Xiaoyu Burn Ceramic Marketing Center,Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005LYJH
"Jingdezhen Youshengmei Ceramics Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005LYIK
"Linhai Iris Electronic Lighting Co.,Ltd",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IAYW
Nanjing New Climate Sport Ware Company Limited,Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005JS7N
"Nanjing Sky Promo Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005JS8K
"Ningbo Zhanlong Import Export Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005EPHW
"Shanghai Mido Industry Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005JSBB
"Suzhou E-Shin Textile Co., Ltd",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005K5SJ
"Taizhou Jufu Electronic Technology Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IAU8
"Tonglu Zhengsheng Pen, Co.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IARH
"Wenzhou Dewang Gold Foil Technology Co.,Ltd",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005MOLL
"Wenzhou Jialong Paper Products Co.,Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005MG55
"Wenzhou Pengrui Houseware Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005MG2E
"Wenzhou Tuocheng Stationery Gift Co.,Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005MGAQ
Wuxi Winsell International Corp.,Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IPLK
"Yongkang Baishun Industry&Trade Co.,Ltd",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IASE
"Yuyao Asia Stationery Manufacturing Co., Ltd",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IRO9
"Zhejiang Jiafeng Stationery Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005MG7Z
Foluck International Co Ltd,Taiwan,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IXD0
Lovely Creations Corp.,Taiwan,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HJVW
"Strong Industrial Co., Ltd.",Taiwan,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HB4D
Bestworld Corporation Limited,Hong Kong,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DWXD
"Century Bow Co., Ltd.",Hong Kong,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DTO7
Flashing Group Limited,Hong Kong,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DXO3
Ming Shing Plastic & Metal Factory Limited,Hong Kong,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005GYLB
Profit Charm Star Electrical Appliances Limited,Hong Kong,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQHV
Varicraft Company Limited,Hong Kong,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F1Y5
A. Glory Manufacturers Corp.,Taiwan,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HKDD
"Dongguan City Tianhua Photoelectric Technology Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IR16
Dongguan Jian Plastic & Metal Products Ltd.,Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005EPGZ
"Fujian Quanzhou Zhenyue Arts & Crafts Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005I1L8
Fuzhou Fly Electronic Company Ltd.,Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005L7J8
"Jiangmen Pengjiang Kedong Electric Technology Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005GYSQ
"Zhangping TK Toys and Gifts Co., Ltd.",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005I1B2
"Zhuhai Elmer Technology Co., Ltd",Chinese Mainland,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IZJG
"Fengcai Co., Limited",Hong Kong,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HGAQ
Premiere Collections Limited,Hong Kong,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F1Z2
Star Industrial Co Ltd,Hong Kong,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005G93I
"Taskwin Gp Industry (HK) Co., Limited",Hong Kong,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F24M
Advance Packaging Manufacturing Limited,Hong Kong,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DWLD
Artigifts Premium Co Ltd,Hong Kong,['Booth: 1A-D03   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DWVJ
Connecta International Ltd,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005J9J6
Etas and Company,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FH54
Hong Kong Magnetic Products Limited,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQP7
Kc Trading Company,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FH7Y
Lee Tat Handbags Mfy,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DPAH
Pin & Pin Manufactory Limited,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005GYO2
Power Guard Industrial Company Limited,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FGRB
R&C Printing Products Solutions Limited,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FSGW
Sunford Corporation Limited,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FS4W
T Stamp International Company Limited,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DP5W
Victory Link Enterprises Limited,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DTTS
Wide Ocean Printing Co Limited,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F25J
Yiu Wah Printing Products Company Limited,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DP6T
"Ap Group (China) Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HGPH
"Fujian Challenge Wolves Tech. Co., Ltd",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005EUKI
"Liling Life-Word Trading Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005K60U
"Wenzhou Huari Stationery Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005K7W5
"Wenzhou Xinchao Stationery Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005J9FI
"Xiamen Ason Products Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HGKW
"Yangzhou Kovic Arts Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005JS6Q
Boluo Shiwan Skyringe Craft Factory,Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FNLM
"Dehua Jiaxiang Porcelain Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005I2M4
"Deqing Pegasus Lighting Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005EU06
"Dong Long Ju (D.L.J) Co., Ltd.",Taiwan,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FY1Z
"Dongguan Teshun Group Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005J7BW
"Dongguan Xucai Arts & Crafts Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005I4HH
Earthbags Export Pvt. Ltd.,India,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005ENS1
Flamingo Gifts Collection Limited,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DXN6
"Fuzhou U2ME Trading Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005ETTS
"Guangdong Dadi Weiye Packing Industrial Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005EP6T
"Guangzhou Colorful Bag Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005GYQW
"Hangzhou Topgift I/E Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HTMD
"Jin Sheu Enterprise Co., Ltd.",Taiwan,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005ETP4
Jinjiang Naike Gifts Co Ltd,Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005EUFX
"Lauren-Spencer, Limited",Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F4OW
"Pretty Arts Import & Export Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F7K5
"Quanzhou Tianrong Gifts Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005EUSU
Wenzhou Cainuo Crafts Co Ltd,Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005EQAG
"Xiamen Iwecan Packaging Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005I4RN
"Xiamen Long Afterglow Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005EUN9
"Xiamen Union Bags Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005EUJL
"Xiamen Uptex Import & Export Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005I17E
"Xiamen Wellcai Industrial Co., Limited",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HZQV
"Yangzhou Anloon Crafts Co., Ltd.",Chinese Mainland,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F7NW
Yiu Tat Industrial Company,Hong Kong,['Booth: 1CON-054   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DXVI
