,url,Nature of Business,Location,Main Categories,Contact Person,Position,Office Address,Country/Region,Major Markets,Total Employees,Year of Establishment,Annual Turnover,Brands
394,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gems-Park/1X06CFTY,Manufacturer,India,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Pradeep Jaih,Director,"4342 Mathmal Ji Ka Chowk, K.G.B. Ka Rasta, Johari Bazar, Jaipur, Rajasthan 302003, India",India,Worldwide,,,,
395,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Heeralal-Chhaganlal-Tank/1X00NOCO,"Exporter, Manufacturer",India,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Dharmendra Tank,Proprietor,"2333 Moti Singh Bhomiyon Ka Rasta, Johari Bazaar, Jaipur 302003, India",India,"Hong Kong, Middle East, North America, Southeast Asia, Western Europe",,,,
396,https://sourcing.hktdc.com/en/Supplier-Store/Profile/K-K-Gems-Trading-Co/1X00CQCI,"Exporter, Manufacturer","Rajasthan, India","Jewellery & Watch, Loose Stones & Raw Materials",Mr Anil K. Mittal Mittal,Partner,"India Bharat Mata Path, Jamunalal Bajaj Marg, C'Scheme, Jaipur, India.",India,,,1988,,
397,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kajita-Co-Ltd/1X03X3J8,"Manufacturer, Others","Tokyo, Japan","Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Yukio Kajita,President,"2-1-9 Kojima Taito-Ku, Tokyo 111-0056, Japan",Japan,Japan,16 - 25,1970,"US$ 500,000 - 999,999",
398,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kiai-Co-Ltd/1X00CBRC,"Exporter, Importer","Tokyo, Japan","Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Hiroyuki Nomoto Nomoto,President,"6-1-6-310 Ueno Taito-Ku Tokyo 110-0005,Japan Japan.",Japan,"Central & South America, Chinese Mainland, Hong Kong, Japan, Korea, North America, Other Asian Countries, Southeast Asia, Taiwan",,1995,,
399,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Neli-Gems-Corp/1X07QTQV,Manufacturer,"New York, USA","Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mrs Stacey Kadosh,,"589 Fifth Avenue, Suite 1308, New York 10017, USA New York, USA",USA,Worldwide,,1977,,
400,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Real-Gems-Inc/1X03YTQV,"Exporter, Manufacturer","New York, USA","Decoration & Crafts, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Gaurav Shah,Sales,"G East H5th Street, Room 11800, Newyork, 10017, USA",USA,Worldwide,,1975,,
401,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sant-Enterprises-Co-Ltd/1X009PHG,"Exporter, Manufacturer, Wholesaler",Thailand,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Santpal Sinchawla,Director,"19/F., Bangkok Gem & Jewelry Tower, 322/42-45 Surawong Road, Bangkok 10500, Thailand.",Thailand,Worldwide,,1963,,
402,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wild-Petsch-GmbH/1X07QXXC,"Exporter, Manufacturer, Wholesaler",Germany,,Mrs Desiree Klesius,-,"Hauptstr. 69-71, Germany",Germany,Worldwide,,Prior to 1900,,
403,https://sourcing.hktdc.com/en/Supplier-Store/Profile/AB-Impex-HK-Ltd/1S00OUNVS,,Hong Kong View details Factory & Facility,,Mr Vinod Vyas,,,Hong Kong,,,,,
404,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Eshed-Diam-H-K-Limited/1S00NLY4Q,,Hong Kong,,"Nga Chi, Maggie Lau",Secretary,"Room 904, 9/F Manning House 48 Queen Road Central, Hong Kong",Hong Kong,,,,,
405,https://sourcing.hktdc.com/en/Supplier-Store/Profile/NM-HK-LIMITED/1S00OFDT8,,Hong Kong,,Mr NITIN MAHESHWARI,,,Hong Kong,,,,,
406,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Rachminov-Diamonds-1891-Asia-Limited/1X0532AK,Manufacturer,Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Ms Carmen Yiu,Office Manager,"Suite 1206, Crawford House, 70 Queen's Road Central, Hong Kong",Hong Kong,Worldwide,1 - 5,,"US$ > 250,000,000",
407,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Reva-Gems-Jewels-Limited/1X073787,"Buying Office, Exporter, Importer, Manufacturer",Hong Kong,Loose Stones & Raw Materials,Mr Ankit Dusad,Director,"Room 615, 6/F., Beverley Commercial Center, 87-105 Chatham Road South, TST, Kln., Hong Kong",Hong Kong,"North America, Western Europe",,,,
408,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Royal-Touch/1X08X36L,Wholesaler,Hong Kong,,Mr Vivek Khandelwal,,"409 4TH FLOOR TOWER B, HUNGHOM COMMERCIAL CENTER BLOCK B, 37 MA TAU WAI ROAD, HUNGHOM,",Hong Kong,"Central & South America, Eastern Europe, North America, Scandinavia, Western Europe",,1997,,
409,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Alain-Boite-S-A-S-/1X00A34N,"Exporter, Manufacturer",France,,Mr Alain Bolte,Manager,"2 Rue Pierre Semard, 75009 Paris, France France.",France,Worldwide,,1984,,
410,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Belmont-Mineralac-Ltd/1X057J78,Manufacturer,Brazil,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Marcelo Ribeiro Fernandes,Manager,"Avenida Jolo Pinheiro 48, Itabira, Minas Gerais 35900000, Brazil",Brazil,Worldwide,,1970,,
411,https://sourcing.hktdc.com/en/Supplier-Store/Profile/E-M-Corporation-Co-Ltd/1X0904L3,,Japan,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Tarun Agarwal,Director,"2-12-10 Shimoishida, Kofu-shi Yamanashi-ken 400-0046, Japan",Japan,,,,,
412,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fei/1X06AWC0,"Exporter, Importer, Manufacturer, Wholesaler","New York, USA",,Mr Sudhir Jain,VP,"36 West 44th Street, #1102 New York USA",USA,"North America, Southeast Asia, Western Europe",51 - 100 ODM OEM,1985,,
413,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gems-Jewels/1X08F1CL,"Exporter, Importer, Manufacturer","Rajasthan, India","Jewellery & Watch, Loose Stones & Raw Materials",Mr Nitin Golechha,Partner,"HN-2310 MSB Street Johari Bazar, Rajasthan, Jaipur, 302003, India Jaipur",India,Worldwide,,,,
414,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Glittering-Gems-DMCC/1X0B1Y9X,,United Arab Emirates,,Anushi Mehta,Director,"16 B Almas Towers, JLT, PO Box 337449, United Arab Emirates",United Arab Emirates,,,,,
415,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GUANGZHOU-ZHU-GUANG-BAO-QI-JEWELERY-CO-LTD/1S00OMGT5,,Chinese Mainland,,Lixuan Li,,511400 中國廣東省廣州市 番禺區沙頭街銀平路三街8號2樓201,Chinese Mainland,,,,,
416,https://sourcing.hktdc.com/en/Supplier-Store/Profile/K-V-Gems-Co-Ltd/1X0551JE,Manufacturer,Thailand,,Mr Joseph Belmont,Managing Director,"388 Sita Bldg Rm 608-609 Mahaesak Road Bangrak Bangkok 10500, Thailand",Thailand,Worldwide,,1984,,
417,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Nomad-s-Lapidary-Co-Inc/1X07SDHG,"Manufacturer, Wholesaler","New York, USA","Jewellery & Watch, Loose Stones & Raw Materials",Mr Joshua Saltzman,Manager,"22 W. 48th St, New York. NY 10036, USA USA.",USA,"Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",,,,Nomads Co
418,https://sourcing.hktdc.com/en/Supplier-Store/Profile/SS-Agencies-1998-Co-Ltd/1X072QDH,"Exporter, Manufacturer",Thailand,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Gurmeet Sinchawla,Managing Director,"322/43, 45 Bangkok Gem & Jewelry Tower 19/f, Surawonase Road Bangkok, 10500, Thailand Thailand.",Thailand,"Chinese Mainland, Hong Kong, North America, Other Asian Countries, Western Europe, Worldwide",26 - 50,1963,,
419,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Andre-Messika-HK-Ltd/1X0B1XOL,,Hong Kong,,Andre Messika,,"Room 2006, Crawford House, 70 Queens Road, Central, Hong Kong",Hong Kong,,,,,
420,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Arslanian-Group/1S00O83X6,,Hong Kong,,Josephine Kwok,General Manager,"Unit 2, 14/F, Hong Kong Diamond Exchange Bldg, 8-10 Duddell St, Central, Hong Kong",Hong Kong,,,,,
421,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Eternal-Charm-Jewellery-Design-Limited/1S00O84HH,,Hong Kong,,Dongpeng Hou,Director,"Unit A, 30/F, 8-10 Hart Ave, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
422,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Frontline-Trading-Limited/1S00OWT07,,Hong Kong View details Factory & Facility,,Mr Neil Doohan,,,Hong Kong,,,,,
423,https://sourcing.hktdc.com/en/Supplier-Store/Profile/HYT-International-HK-Limited/1S00OJFYR,,Hong Kong,,YASH KHINDUKA,,"1104, 11/F, Railway Plaza, 39 Chatham Road South, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
424,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hsin-Yi-Gems-HK-Co-Ltd/1X05B0FL,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Gifts / Souvenirs, Jewellery & Watch, Loose Stones & Raw Materials, Printed Matters, Synthetic Diamonds & Gemstones Jewellery",Ms Wing Cheng,SALES,"Flat G, 11/F, Winner Building, 36 Man Yue Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,Worldwide,51 - 100,1997,"US$ 250,000 - 499,999",HSINYI STAR HSINYI STAR OUMA SYNTHETIC CORUNDUM SYNTHETIC SPINEL LOOSE STONES & RAW MATERIALS SYNTHETIC GEMSTONES JEWELLERY JEWELLERY & WATCH VARIOUS CUTTING & SHAPE View Details Company Information Verified on 22 Aug 2025 by Disclaimer View details Factory & Facility Research & Development Quality Control
425,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ocean-Flame-Trading-Limited/1S00P9B2J,,Hong Kong,,Bert Ternat,Manager,"Room 1015, 10/F, 90 Connaught Road Central, Sheung Wan, Hong Kong",Hong Kong,,,,,
426,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Pioneer-Gems-HK-/1X08F12V,"Exporter, Importer",Hong Kong,,Joans Leung,Secretary,Room 1903 Lane Crawford House 68-70 Queen's Road Central,Hong Kong,"North America, Other Asian Countries",,1997,,
427,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tsarina-Limited/1S00P9BHA,,Hong Kong,,Kyrylo Gubariev,,"Unit 1, 23/F, 99 Hennessy, 99 Hennessy Rd, Wan Chai, Hong Kong",Hong Kong,,,,,
428,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Valentina-Gems-And-Jewelry-Ltd/1X07QX18,"Exporter, Importer, Manufacturer, Private Individual",Hong Kong,,Mr Hulin Jean Joseph,Director,"Room D12, 2/F Summit Bldg., 30 Man Yue Street, Hung Hom",Hong Kong,Worldwide,,,,
429,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Vivid-Jewels-HK-Ltd/1X08ZF1Q,,Hong Kong,,Jignesh babaria,,"1201, Workingport Commercial Building, 3 Hau Fook Street,",Hong Kong,,,,,
430,https://sourcing.hktdc.com/en/Supplier-Store/Profile/AMTC/1X08E31Q,"Exporter, Importer, Manufacturer, Wholesaler",Singapore,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Reuben Khafi,Managing Director,"391B Orchard Road #21-05, Ngee Ann City Tower B, 238874, Singapore",Singapore,Worldwide,,,,
431,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Arham-Gems-And-Jewels/1S00OY7FK,,India,,Rupesh Jain,,"4342 Nathmal Ji Ka Chauk, K.G.B. Ka Rasta, Johari Bazar, Jaipur, India",India,,,,,
432,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cody-Opal-Australia-Pty-Ltd/1X08YDV2,"Exporter, Manufacturer, Wholesaler","Victoria, Australia","Jewellery & Watch, Loose Stones & Raw Materials",Mr DAMIEN CODY,Director,"119, Swanston ST, Victoria, Melbourne,",Australia,,,1971,,
433,https://sourcing.hktdc.com/en/Supplier-Store/Profile/D-Elian-Corp/1X07U57E,,USA,,Dror Elian,Owner,"15 West 47 Street, New York NY 10036, Suite 1703",USA,,,,,
434,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Emil-Weis-Kg-Opals/1X08F73C,Manufacturer,Germany,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",WOLFRAM FAUST,Gen. Manager,Auf dem Huettenflur 8 Kirschweiler,Germany,Worldwide,,,,
435,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gem-Field-Co-Ltd/1X05C8JT,Manufacturer,"Tokyo, Japan","Jewellery & Watch, Loose Stones & Raw Materials",Mr Hiroyuki Takada,Sales Manager,"1-26-2-608 Higashi Ueno Taito, Higashi Ueno Taito, Tokyo 110-0015, Japan",Japan,Southeast Asia,,,,
436,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gemcut-SA/1X06AV0F,Manufacturer,Switzerland,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Matthew Aldridge,,"Rue Du Marche 18, PO Box 3333, Geneve 121, Switzerland Switzerland.",Switzerland,Worldwide,,,,
437,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gemeasy-DMCC/1S00P7ZVG,,United Arab Emirates View details Factory & Facility,,riccardo veneruz,,,United Arab Emirates,,,,,
438,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GEMSTIQUE-CO-LTD-/1S00O56ZX,,Thailand View details Factory & Facility,,Mr Ayush Gokhroo,,,Thailand,,,,,
439,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GLOBAL-FINE-GEMS-INC-/1S00OL9W3,,USA View details Factory & Facility,,Dr Christiano Silva,,,USA,,,,,
440,https://sourcing.hktdc.com/en/Supplier-Store/Profile/International-Colored-Gemstone-Association/1S00OWQ17,,USA,,Ms Maggie Liu,,,USA,,,,,
441,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Intogems-Pty-Ltd/1S00P7DON,,Australia View details Factory & Facility,,Mr Terrence Coldham,,,Australia,,,,,
442,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Iris-Opal-Pty-Limited/1X08YDLC,Wholesaler,"New South Wales, Australia","Jewellery & Watch, Loose Stones & Raw Materials",Mr Shuichi Minoda,Director,"PO Box 221, Chatswood New South Wales 2057, Australia",Australia,Worldwide,,1985,"US$ 1,000,000 - 4,999,999",
443,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jewellery-Planning-Co-Ltd-/1X03X2XX,"Manufacturer, Wholesaler","Yamanashi, Japan","Fine Jewellery, Jewellery & Watch",Mr Mochizuki Tomohide,International Business Division,"110-3 Saijo Shouwa-Cho,Nakakoma-Gun, Yamanashi-Pref, Japan,",Japan,Worldwide,11 - 15,1988,"US$ 50,000 - 99,999",
444,https://sourcing.hktdc.com/en/Supplier-Store/Profile/KORITE-Ammolite-Ltd/1S00P7P6T,Wholesaler,"Alberta, Canada","Art & Collectibles, Decoration & Crafts, Fine Jewellery, Synthetic Diamonds & Gemstones Jewellery",Ms AMARJEET GREWAL,President,"Unit 167 3953 112 Ave SE Calgary, Alberta Canada",Canada,"Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",11 - 15,1979,"US$ 1,000,000 - 4,999,999",KORITE
445,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Millennium-Diamonds/1X08HM24,,South Africa,,Riki Brandon Corthouts,Owner,"Suite 616 SA Jewellery Centre 225 Main St, Corner Phillips Johannesburg, 2000,",South Africa,,,,,
446,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Morebelli---Madagascar-Fine-Gemstones/1X08ERYT,"Distributor, Exporter, Manufacturer, Wholesaler",Madagascar,Synthetic Diamonds & Gemstones Jewellery,Mr Giuseppe Pocobelli,Owner,"36, La Cour Carree, Tana Waterfront, Antananarivo, 101, Antananarivo",Madagascar,"Chinese Mainland, Hong Kong, Japan, North America, Taiwan, Western Europe",16 - 25,2012,"US$ 1,000,000 - 4,999,999",
447,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Noor-Gems-Japan/1S00P7ZUJ,,Japan,,Haroon Ansari,,"1/F, Kubota Building, 5-16-2 Ueno, Taito-Ku, Tokyo, Japan",Japan,,,,,
448,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Prisma/1X09DLQJ,,USA,"Fine Jewellery, Jewellery & Watch",Yash Bora,Vice President,"580 Fifth Avenue, Suite 619, New York, NY 10036, USA",USA,,,,,
449,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Panjshir-Gems-General-Trading-L-L-C-/1X09XXDW,,United Arab Emirates,"Jewellery & Watch, Loose Stones & Raw Materials",Abdul Hossain Faheem,Director,"Office #1706, Damac Smart Height, Al Barsha Heights (Tecom), Dubai, U.A.E.",United Arab Emirates,,,,,
450,https://sourcing.hktdc.com/en/Supplier-Store/Profile/PRECIOUS-LE-GEMSTONE-JEWELRY-COMPANY-LIMITED/1X0B2I0I,,Vietnam,,Thu Phuong Le,Director,"44 Hang Bong Street, Hang Gai Subdistrict, Hoan Kiem District, hanoi",Vietnam,,,,,
451,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Royal-Rays-BV/1S00OIBSD,,Belgium,,Mr HIREN MORADIA,,,Belgium,,,,,
452,https://sourcing.hktdc.com/en/Supplier-Store/Profile/LanMo-Gems/1S00OTGQE,,Chinese Mainland,,Ms Wendy wu,,,Chinese Mainland,,,,,
453,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sparkles-And-Colors-USA-Inc-/1X08YM24,"Exporter, Importer, Manufacturer, Wholesaler","Texas, USA",,Mr Shilesh Lakhi,President,"62 WEST 47 STREET, STE 1609 New York",USA,,,1941,,
454,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Taymans-Fine-Gems/1S00O6X8F,,Belgium,,Mr Brieuc Taymans,,,Belgium,,,,,
455,https://sourcing.hktdc.com/en/Supplier-Store/Profile/True-Gems/1S00P9BI7,,India,,Aditya Gokhroo,,"202, arihant tower-2, sanganeri gate",India,,,,,
456,https://sourcing.hktdc.com/en/Supplier-Store/Profile/V-D-Gems-Limited/1X06WZAT,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials, Watches & Clocks",Mr VAGHANI DHARMESHBHAI LAVJIBHAI,DIRECTOR,"UNIT:704, 7FL CHEVALIER HOUSE, 45-51 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON, HONG KONG",Hong Kong,"Central & South America, Chinese Mainland, Hong Kong, North America",1 - 5,2011,"US$ 50,000,000 - 99,999,999",SINGLE CUT DIAMONDS WWW.VDGEMS.COM ODM OEM View details Factory & Facility Quality Control
457,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-JiangMing-Jewellery-Co-Ltd/1X0AAXWD,"Exporter, Manufacturer","Guangzhou, Guangdong, Chinese Mainland","Costume & Fashion Jewellery, Fine Jewellery, Synthetic Diamonds & Gemstones Jewellery View Details Company Information Verified on 31 Oct 2025 by Disclaimer",Ms Qiao Hua Zeng,General Manager,"Room 1104-05, Xiecheng Plaza, No.38 Zhoumen North Rd., Liwan Dist., Guangzhou City, Guangdong Province, China",Chinese Mainland,,,,,
458,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Italian-Trade-Commission/1S00O39X0,"Consulate and Trade Commission, Government",Italy,Government Organizations Why Italy Guide Doing Business in Italy 2024 Invest in Italy_Pharma&Biotech_2024,Miss Mana Ng,,"Suite 4001, Central Plaza, 18 Harbour Road, Wan Chai, Hong Kong",Italy,,,,,
459,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yau-Shing-Gems-Co-Ltd/1X001GWS,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Chris Wong,,"Room 1006, 10/F., Fu Hang Industrial Building,1 Hok Yuen St. East, Hunghom, Kowloon, Hong Kong.",Hong Kong,Worldwide,6 - 10 View details Factory & Facility,1979,,
460,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Goldenage-Int-l-Ltd/1X009HZM,"Exporter, Manufacturer, Retailer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Jewellery Parts & Tools",Mr Aaron Chan,Director (Hong Kong Division),"Unit G1, 5/F, Kaiser Estate Phase 2, 47-53 Man Yue Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",51 - 100,1975,,"Goldenage International Limited World Famous Findings, Palloys ODM OEM"
461,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sanwa-Pearl-Gems-Ltd/1X00281B,Wholesaler,Hong Kong,"Decoration & Crafts, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials, Synthetic Diamonds & Gemstones Jewellery",Mr Dennis Lui,Sales Coordinator,"Blk.F, 12/F, Comfort Building, 88 Nathan Road, Tsim Sha Tsui, Kowloon, Hong Kong Hong Kong",Hong Kong,Worldwide,6 - 10,1989,,Bello Opal ODM OEM View details Factory & Facility
462,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tai-Chung-Jewellery-Co-Ltd/1X00A2S2,"Distributor, Exporter, Manufacturer",Hong Kong,"Clothing/ Garments, Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Michael Yung,Manager,"Flat 803, 8/F, Block A, Focal Industrial Centre, 21 Man Lok Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Other Asian Countries, Southeast Asia, Western Europe, Worldwide",6 - 10,,,
463,https://sourcing.hktdc.com/en/Supplier-Store/Profile/A-E-Pearl-Co-Ltd/1X00846I,"Exporter, Importer, Retailer, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Ms Ellen Shum,General Manager,"Unit 5, 12/F, Block A, Focal Industrial Centre, 21 Man Lok Street, Hunghom, Kowloon Hong Kong",Hong Kong,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",6 - 10,1998,"US$ 250,000 - 499,999 ODM OEM View details Factory & Facility",
464,https://sourcing.hktdc.com/en/Supplier-Store/Profile/CVD-Diamond/1X0AMSH7,"Exporter, Importer, Manufacturer, Retailer, Wholesaler",Hong Kong,Synthetic Diamonds & Gemstones Jewellery,"Ms Shau Ping, Sheila Lee",Secretary,"Unit 1405, 14/F., Chevalier House, 45-51 Chatham Road S, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,1 - 5,2010,,CVD DIAMOND CVD Diamonds HPHT Diamonds Lab Grown Diamond Artificial Diamonds Synthetic Diamond jewellery loose diamond Certificate Name Issued By Certificate Type Valid Date Business Registration Certificate Business Registration Certificate - (N/A) - 18 Aug 2021 View details Factory & Facility Quality Control
465,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cubic-Craft-Limited/1S00OT1FQ,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Jewellery Parts & Tools, Loose Stones & Raw Materials, Synthetic Diamonds & Gemstones Jewellery",Ms Lily Lee,sales manager,"Room 2301,unit 1, jewelry building wuzhou,guangxi china",Hong Kong,"Japan, Korea, Middle East, North America, Southeast Asia, Western Europe",26 - 50,1994,"US$ 250,000 - 499,999","ALTA, CHANG JIANG Cut lab grown stones Moissanite stone CUSTOM JEWELRY Natural stone synthetic stones CVD,HPHT Lab diamond Lab grown Emerald Lab grown Sapphire View details Factory & Facility Research & Development Quality Control moissanite color card Natiral Stone string color card CZ specila color PRODUCT RANGE"
